DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/25 14:12:16,26,20.57,493,401,172,0
2/25 14:12:17,26,20.86,520,311,171,0
2/25 14:12:18,26,20.86,504,309,178,0
2/25 14:12:19,26,20.86,508,418,180,0
2/25 14:12:20,26,20.86,521,328,177,0
2/25 14:12:21,26,20.86,528,257,200,0
2/25 14:12:22,26,21.15,512,235,216,0
2/25 14:12:23,26,20.86,515,302,208,0
2/25 14:12:24,26,21.15,609,250,202,0
2/25 14:12:25,26,21.74,482,211,204,0
2/25 14:12:26,26,21.15,574,188,203,0
2/25 14:12:27,26,21.15,543,195,201,0
2/25 14:12:28,26,20.86,514,255,207,0
2/25 14:12:29,26,21.15,548,242,213,0
2/25 14:12:30,26,20.86,527,230,210,0
2/25 14:12:31,26,21.15,513,350,207,0
2/25 14:12:32,26,20.57,513,455,199,0
2/25 14:12:33,26,21.15,515,399,193,0
2/25 14:12:34,26,21.15,567,396,188,0
2/25 14:12:35,26,20.86,466,451,185,0
2/25 14:12:36,26,21.15,516,441,183,0
2/25 14:12:37,26,21.15,519,459,182,0
2/25 14:12:38,26,21.15,527,472,178,0
2/25 14:12:39,26,21.45,511,463,174,0
2/25 14:12:40,26,21.15,519,392,173,0
2/25 14:12:41,26,21.45,501,430,170,0
2/25 14:12:42,26,21.15,505,359,169,0
2/25 14:12:43,26,21.45,516,348,166,0
2/25 14:12:44,26,21.15,528,368,169,0
2/25 14:12:45,26,21.15,519,371,174,0
2/25 14:12:46,26,21.45,513,368,175,0
2/25 14:12:47,26,21.74,518,370,187,0
2/25 14:12:48,26,21.45,509,346,201,0
2/25 14:12:49,26,21.45,521,327,207,0
2/25 14:12:50,26,21.45,500,324,201,0
2/25 14:12:51,26,21.45,531,195,210,0
2/25 14:12:52,26,21.74,525,196,205,0
2/25 14:12:53,26,21.45,515,218,199,0
2/25 14:12:54,26,21.74,536,316,195,0
2/25 14:12:55,26,21.74,490,315,200,0
2/25 14:12:56,26,21.74,537,311,208,0
2/25 14:12:57,26,21.45,503,306,195,0
2/25 14:12:58,26,21.74,516,288,196,0
2/25 14:12:59,26,21.74,510,283,194,0
2/25 14:13:0,26,21.74,472,286,194,0
2/25 14:13:1,26,21.74,561,326,192,0
2/25 14:13:2,26,22.03,509,337,195,0
2/25 14:13:3,26,21.74,523,290,197,0
2/25 14:13:4,26,21.45,516,287,188,0
2/25 14:13:5,26,22.03,517,275,186,0
2/25 14:13:6,26,21.74,507,188,177,3
2/25 14:13:7,26,22.03,478,232,172,2
2/25 14:13:8,26,22.03,513,287,169,0
2/25 14:13:9,26,22.03,512,283,179,0
2/25 14:13:10,26,22.32,509,249,201,0
2/25 14:13:11,26,22.03,513,194,209,0
2/25 14:13:12,26,21.45,507,239,213,0
2/25 14:13:13,26,22.03,502,219,218,0
2/25 14:13:14,26,22.03,491,211,220,0
2/25 14:13:15,26,22.03,617,315,222,0
2/25 14:13:16,26,22.03,518,472,203,0
2/25 14:13:17,26,22.32,509,438,189,0
2/25 14:13:18,26,22.03,486,446,179,1
2/25 14:13:19,26,22.32,499,420,174,0
2/25 14:13:20,26,22.32,534,406,169,0
2/25 14:13:21,26,22.03,513,410,166,0
2/25 14:13:22,26,22.32,517,416,173,0
2/25 14:13:23,26,22.32,487,398,181,0
2/25 14:13:24,26,22.32,493,406,181,0
2/25 14:13:25,26,22.32,517,442,179,0
2/25 14:13:26,26,22.32,502,437,183,0
2/25 14:13:27,26,22.62,520,433,182,1
2/25 14:13:28,26,22.62,516,474,181,0
2/25 14:13:29,26,22.62,505,463,174,0
2/25 14:13:30,26,22.32,541,420,169,0
2/25 14:13:31,26,22.62,512,420,165,0
2/25 14:13:32,26,22.62,503,422,165,0
2/25 14:13:33,26,22.62,513,410,165,1
2/25 14:13:34,26,22.03,534,445,166,0
2/25 14:13:35,26,22.62,528,445,167,0
2/25 14:13:36,26,22.62,515,424,163,1
2/25 14:13:37,26,22.62,519,427,159,0
2/25 14:13:38,26,22.62,519,410,157,1
2/25 14:13:39,26,22.62,436,416,156,0
2/25 14:13:40,26,22.62,512,415,154,1
2/25 14:13:41,26,22.62,513,411,153,0
2/25 14:13:42,26,22.62,544,420,151,0
2/25 14:13:43,26,22.62,559,427,149,0
2/25 14:13:44,26,22.62,499,432,147,1
2/25 14:13:45,26,22.62,523,435,146,0
2/25 14:13:46,26,22.62,508,411,145,1
2/25 14:13:47,26,22.62,521,425,143,0
2/25 14:13:48,26,23.20,523,407,142,0
2/25 14:13:49,26,22.91,516,357,141,1
2/25 14:13:50,26,22.91,514,385,140,0
2/25 14:13:51,26,22.91,510,374,139,0
2/25 14:13:52,26,22.91,549,409,138,1
2/25 14:13:53,26,22.91,501,413,137,1
2/25 14:13:54,26,22.91,543,399,136,0
2/25 14:13:55,26,22.91,512,410,137,0
2/25 14:13:56,26,22.91,519,395,135,0
2/25 14:13:57,26,22.62,504,432,134,1
2/25 14:13:58,26,22.91,534,371,134,0
2/25 14:13:59,26,23.20,527,366,134,0
2/25 14:14:0,26,22.91,491,420,133,0
2/25 14:14:1,26,23.20,693,418,133,1
2/25 14:14:2,26,23.20,510,444,132,0
2/25 14:14:3,26,23.20,512,427,131,0
2/25 14:14:4,26,23.20,527,363,131,1
2/25 14:14:5,26,23.20,512,351,131,0
2/25 14:14:6,26,23.20,512,367,130,1
2/25 14:14:7,26,22.91,481,350,130,0
2/25 14:14:8,26,22.91,581,386,129,0
2/25 14:14:9,26,22.62,494,404,129,1
2/25 14:14:10,26,23.79,511,388,129,1
2/25 14:14:11,26,23.50,517,395,129,1
2/25 14:14:12,26,23.79,511,347,128,1
2/25 14:14:13,26,23.20,545,359,128,1
2/25 14:14:14,26,22.91,512,377,128,0
2/25 14:14:15,26,23.50,521,395,127,1
2/25 14:14:16,26,23.20,472,437,127,1
2/25 14:14:17,26,23.50,509,421,127,1
2/25 14:14:18,26,23.20,517,449,126,0
2/25 14:14:19,26,23.50,504,443,126,0
2/25 14:14:20,26,23.50,501,462,126,1
2/25 14:14:21,26,22.91,515,403,126,0
2/25 14:14:22,26,23.50,519,394,125,1
2/25 14:14:23,26,23.50,412,449,125,1
2/25 14:14:24,26,24.08,512,397,125,1
