Time Stamp, Noise Level, Humidity, Temperature (*C)
2/15 17:47:33,25.14,37.00,19.00
2/15 17:47:34,24.81,37.00,19.00
2/15 17:47:35,24.49,37.00,19.00
2/15 17:47:36,24.17,37.00,19.00
2/15 17:47:37,23.53,37.00,19.00
2/15 17:47:38,24.49,37.00,19.00
2/15 17:47:40,24.49,37.00,19.00
2/15 17:47:41,23.85,37.00,19.00
2/15 17:47:42,23.85,37.00,19.00
2/15 17:47:43,23.85,37.00,19.00
2/15 17:47:46,24.49,37.00,19.00
2/15 17:47:47,24.17,37.00,19.00
2/15 17:47:48,24.49,37.00,19.00
2/15 17:47:49,24.17,37.00,19.00
2/15 17:47:50,24.49,37.00,19.00
2/15 17:47:51,24.49,37.00,19.00
2/15 17:47:53,24.81,37.00,19.00
2/15 17:47:54,24.81,37.00,19.00
2/15 17:47:55,23.53,37.00,19.00
2/15 17:47:56,24.49,37.00,19.00
2/15 17:47:57,24.81,37.00,19.00
2/15 17:47:58,24.17,37.00,19.00
2/15 17:48:0,24.17,37.00,19.00
2/15 17:48:1,24.17,37.00,19.00
2/15 17:48:2,23.85,37.00,19.00
2/15 17:48:3,24.81,37.00,19.00
2/15 17:48:4,23.85,37.00,19.00
2/15 17:48:5,23.85,37.00,19.00
2/15 17:48:6,24.49,37.00,19.00
2/15 17:48:7,25.14,37.00,19.00
2/15 17:48:8,24.17,37.00,19.00
2/15 17:48:9,24.81,37.00,19.00
2/15 17:48:10,24.81,37.00,19.00
2/15 17:48:12,24.81,37.00,19.00
2/15 17:48:13,24.17,37.00,19.00
2/15 17:48:14,24.49,37.00,19.00
2/15 17:48:15,23.53,37.00,19.00
2/15 17:48:16,23.20,37.00,19.00
2/15 17:48:17,24.49,37.00,19.00
2/15 17:48:19,24.49,37.00,19.00
2/15 17:48:20,24.17,37.00,19.00
2/15 17:48:21,24.49,37.00,19.00
2/15 17:48:22,24.17,37.00,19.00
2/15 17:48:23,24.81,37.00,19.00
2/15 17:48:24,24.49,37.00,19.00
2/15 17:48:25,24.49,37.00,19.00
2/15 17:48:26,24.49,37.00,19.00
2/15 17:48:27,24.17,37.00,19.00
2/15 17:48:28,24.81,37.00,19.00
2/15 17:48:29,24.49,37.00,19.00
2/15 17:48:31,24.49,37.00,19.00
2/15 17:48:32,24.49,37.00,19.00
2/15 17:48:33,25.14,37.00,19.00
2/15 17:48:34,24.49,37.00,19.00
2/15 17:48:35,24.81,37.00,19.00
2/15 17:48:36,23.85,37.00,19.00
2/15 17:48:38,24.17,37.00,19.00
2/15 17:48:39,24.49,37.00,19.00
2/15 17:48:40,24.17,37.00,19.00
2/15 17:48:41,24.49,37.00,19.00
2/15 17:48:42,24.17,37.00,19.00
2/15 17:48:43,24.81,37.00,19.00
2/15 17:48:45,23.53,37.00,19.00
2/15 17:48:46,25.14,37.00,19.00
2/15 17:48:47,24.49,37.00,19.00
2/15 17:48:48,24.17,37.00,19.00
2/15 17:48:49,24.17,37.00,19.00
2/15 17:48:50,24.17,37.00,19.00
2/15 17:48:51,24.17,37.00,19.00
2/15 17:48:52,25.46,37.00,19.00
2/15 17:48:53,24.81,37.00,19.00
2/15 17:48:54,24.49,37.00,19.00
2/15 17:48:55,24.49,37.00,19.00
2/15 17:48:57,23.53,37.00,19.00
2/15 17:48:58,23.85,37.00,19.00
2/15 17:48:59,23.85,37.00,19.00
2/15 17:49:0,24.49,37.00,19.00
2/15 17:49:1,25.14,37.00,19.00
2/15 17:49:2,24.81,37.00,19.00
2/15 17:49:4,25.14,37.00,19.00
2/15 17:49:5,23.53,37.00,19.00
2/15 17:49:6,24.49,37.00,19.00
2/15 17:49:7,24.49,37.00,19.00
2/15 17:49:8,24.81,37.00,19.00
2/15 17:49:9,24.17,37.00,19.00
2/15 17:49:11,23.85,37.00,19.00
2/15 17:49:12,24.81,37.00,19.00
2/15 17:49:13,24.49,37.00,19.00
2/15 17:49:14,24.81,37.00,19.00
2/15 17:49:16,23.20,37.00,19.00
2/15 17:49:17,25.14,37.00,19.00
2/15 17:49:18,24.49,37.00,19.00
2/15 17:49:19,23.85,37.00,19.00
2/15 17:49:20,24.17,37.00,19.00
2/15 17:49:21,24.81,37.00,19.00
2/15 17:49:23,25.46,37.00,19.00
2/15 17:49:24,24.49,37.00,19.00
2/15 17:49:25,24.49,37.00,19.00
2/15 17:49:26,24.49,37.00,19.00
2/15 17:49:27,23.53,37.00,19.00
2/15 17:49:28,24.17,37.00,19.00
2/15 17:49:30,24.81,37.00,19.00
2/15 17:49:31,24.17,37.00,19.00
2/15 17:49:32,24.81,37.00,19.00
2/15 17:49:33,24.17,37.00,19.00
2/15 17:49:34,24.81,37.00,19.00
2/15 17:49:35,23.85,37.00,19.00
2/15 17:49:36,23.85,37.00,19.00
2/15 17:49:37,23.85,37.00,19.00
2/15 17:49:38,24.81,37.00,19.00
2/15 17:49:39,24.81,37.00,19.00
2/15 17:49:40,24.49,37.00,19.00
2/15 17:49:42,24.81,37.00,19.00
2/15 17:49:43,23.85,37.00,19.00
2/15 17:49:44,24.17,37.00,19.00
2/15 17:49:45,24.49,37.00,19.00
2/15 17:49:46,24.81,37.00,19.00
2/15 17:49:47,23.85,37.00,19.00
2/15 17:49:49,24.17,37.00,19.00
2/15 17:49:50,24.49,37.00,19.00
2/15 17:49:51,24.49,37.00,19.00
2/15 17:49:52,23.85,37.00,19.00
2/15 17:49:53,23.53,37.00,19.00
2/15 17:49:54,23.85,37.00,19.00
2/15 17:49:56,24.17,37.00,19.00
2/15 17:49:57,24.49,37.00,19.00
2/15 17:49:58,23.85,37.00,19.00
2/15 17:49:59,23.53,37.00,19.00
2/15 17:50:0,24.49,37.00,19.00
2/15 17:50:1,24.49,37.00,19.00
2/15 17:50:2,24.49,37.00,19.00
2/15 17:50:3,24.49,37.00,19.00
2/15 17:50:4,24.17,37.00,19.00
2/15 17:50:5,24.17,37.00,19.00
2/15 17:50:6,24.17,37.00,19.00
2/15 17:50:8,24.81,37.00,19.00
2/15 17:50:9,24.49,37.00,19.00
2/15 17:50:10,24.17,37.00,19.00
2/15 17:50:11,24.17,37.00,19.00
2/15 17:50:12,24.81,37.00,19.00
2/15 17:50:13,25.14,37.00,19.00
2/15 17:50:15,25.46,37.00,19.00
2/15 17:50:16,24.81,37.00,19.00
2/15 17:50:17,23.85,37.00,19.00
2/15 17:50:18,24.49,37.00,19.00
2/15 17:50:19,24.17,37.00,19.00
2/15 17:50:20,24.49,37.00,19.00
2/15 17:50:21,24.49,37.00,19.00
2/15 17:50:22,24.81,37.00,19.00
2/15 17:50:23,24.81,37.00,19.00
2/15 17:50:24,24.49,37.00,19.00
2/15 17:50:25,24.17,37.00,19.00
2/15 17:50:27,23.53,37.00,19.00
2/15 17:50:28,24.49,37.00,19.00
2/15 17:50:29,24.49,37.00,19.00
2/15 17:50:30,24.49,37.00,19.00
2/15 17:50:31,24.17,37.00,19.00
2/15 17:50:32,24.17,37.00,19.00
2/15 17:50:34,24.81,37.00,19.00
2/15 17:50:35,24.49,37.00,19.00
2/15 17:50:36,24.49,37.00,19.00
2/15 17:50:37,23.85,37.00,19.00
2/15 17:50:38,24.49,37.00,19.00
2/15 17:50:39,23.85,37.00,19.00
2/15 17:50:41,24.81,37.00,19.00
2/15 17:50:42,24.17,37.00,19.00
2/15 17:50:43,23.85,37.00,19.00
2/15 17:50:44,24.17,37.00,19.00
2/15 17:50:45,24.81,37.00,19.00
2/15 17:50:46,24.81,37.00,19.00
2/15 17:50:47,23.85,37.00,19.00
2/15 17:50:48,23.20,37.00,19.00
2/15 17:50:49,23.85,37.00,19.00
2/15 17:50:50,24.81,37.00,19.00
2/15 17:50:51,24.49,37.00,19.00
2/15 17:50:53,24.49,37.00,19.00
2/15 17:50:54,24.17,37.00,19.00
2/15 17:50:55,24.81,37.00,19.00
2/15 17:50:56,24.17,37.00,19.00
2/15 17:50:57,24.81,37.00,19.00
2/15 17:50:58,24.17,37.00,19.00
2/15 17:51:0,23.53,37.00,19.00
2/15 17:51:1,23.53,37.00,19.00
2/15 17:51:2,24.49,37.00,19.00
2/15 17:51:3,24.17,37.00,19.00
2/15 17:51:4,24.17,37.00,19.00
2/15 17:51:5,24.81,37.00,19.00
2/15 17:51:7,24.81,37.00,19.00
2/15 17:51:8,24.17,37.00,19.00
2/15 17:51:9,24.49,37.00,19.00
2/15 17:51:10,24.49,37.00,19.00
2/15 17:51:12,24.81,37.00,19.00
2/15 17:51:13,24.81,37.00,19.00
2/15 17:51:14,24.81,37.00,19.00
2/15 17:51:15,24.49,37.00,19.00
2/15 17:51:16,23.85,37.00,19.00
2/15 17:51:17,24.49,37.00,19.00
2/15 17:51:19,24.49,37.00,19.00
2/15 17:51:20,23.85,37.00,19.00
2/15 17:51:21,24.17,37.00,19.00
2/15 17:51:22,24.49,37.00,19.00
2/15 17:51:23,24.17,37.00,19.00
2/15 17:51:24,24.81,37.00,19.00
2/15 17:51:27,24.49,37.00,19.00
2/15 17:51:28,25.14,37.00,19.00
2/15 17:51:29,24.81,37.00,19.00
2/15 17:51:30,24.49,37.00,19.00
2/15 17:51:31,23.85,37.00,19.00
2/15 17:51:32,23.85,37.00,19.00
2/15 17:51:33,23.85,37.00,19.00
2/15 17:51:34,25.14,37.00,19.00
2/15 17:51:35,24.17,37.00,19.00
2/15 17:51:36,24.17,37.00,19.00
2/15 17:51:37,24.81,37.00,19.00
2/15 17:51:39,24.49,37.00,19.00
2/15 17:51:40,24.49,37.00,19.00
2/15 17:51:41,25.78,37.00,19.00
2/15 17:51:42,24.17,37.00,19.00
2/15 17:51:43,23.85,37.00,19.00
2/15 17:51:44,24.49,37.00,19.00
2/15 17:51:46,24.17,37.00,19.00
2/15 17:51:47,24.17,37.00,19.00
2/15 17:51:48,24.17,37.00,19.00
2/15 17:51:49,23.85,37.00,19.00
2/15 17:51:50,22.88,37.00,19.00
2/15 17:51:51,24.49,37.00,19.00
2/15 17:51:53,24.49,37.00,19.00
2/15 17:51:54,24.17,37.00,19.00
2/15 17:51:55,23.53,37.00,19.00
2/15 17:51:56,23.85,37.00,19.00
2/15 17:51:57,24.17,37.00,19.00
2/15 17:51:58,24.17,37.00,19.00
2/15 17:51:59,24.49,37.00,19.00
2/15 17:52:0,23.85,37.00,19.00
2/15 17:52:1,24.49,37.00,19.00
2/15 17:52:2,24.17,37.00,19.00
2/15 17:52:3,24.17,37.00,19.00
2/15 17:52:5,24.17,37.00,19.00
2/15 17:52:6,24.49,37.00,19.00
2/15 17:52:7,24.49,37.00,19.00
2/15 17:52:8,24.49,37.00,19.00
2/15 17:52:9,24.49,37.00,19.00
2/15 17:52:10,24.49,37.00,19.00
2/15 17:52:12,25.14,37.00,19.00
2/15 17:52:13,24.17,37.00,19.00
2/15 17:52:14,24.49,37.00,19.00
2/15 17:52:15,24.49,37.00,19.00
2/15 17:52:16,24.17,37.00,19.00
2/15 17:52:17,24.81,37.00,19.00
2/15 17:52:18,24.81,37.00,19.00
2/15 17:52:19,24.49,37.00,19.00
2/15 17:52:20,24.17,37.00,19.00
2/15 17:52:21,23.20,37.00,19.00
2/15 17:52:22,24.81,37.00,19.00
2/15 17:52:24,24.49,37.00,19.00
2/15 17:52:25,23.85,37.00,19.00
2/15 17:52:26,23.85,37.00,19.00
2/15 17:52:27,23.85,37.00,19.00
2/15 17:52:28,24.49,37.00,19.00
2/15 17:52:29,24.81,37.00,19.00
2/15 17:52:31,24.49,37.00,19.00
2/15 17:52:32,24.81,37.00,19.00
2/15 17:52:33,24.49,37.00,19.00
2/15 17:52:34,23.85,37.00,19.00
2/15 17:52:35,24.81,37.00,19.00
2/15 17:52:36,24.17,37.00,19.00
2/15 17:52:38,24.17,37.00,19.00
2/15 17:52:39,24.81,37.00,19.00
2/15 17:52:40,24.81,37.00,19.00
2/15 17:52:41,25.14,37.00,19.00
2/15 17:52:42,23.85,37.00,19.00
2/15 17:52:43,23.85,37.00,19.00
2/15 17:52:44,24.17,37.00,19.00
2/15 17:52:45,24.49,37.00,19.00
2/15 17:52:46,24.81,37.00,19.00
2/15 17:52:47,24.17,37.00,19.00
2/15 17:52:48,23.85,37.00,19.00
2/15 17:52:50,24.17,37.00,19.00
2/15 17:52:51,24.49,37.00,19.00
2/15 17:52:52,23.53,37.00,19.00
2/15 17:52:53,24.49,37.00,19.00
2/15 17:52:54,24.81,37.00,19.00
2/15 17:52:55,23.85,37.00,19.00
2/15 17:52:57,24.81,37.00,19.00
2/15 17:52:58,24.81,37.00,19.00
2/15 17:52:59,23.85,37.00,19.00
2/15 17:53:0,24.49,37.00,19.00
2/15 17:53:1,24.49,37.00,19.00
2/15 17:53:2,25.14,37.00,19.00
2/15 17:53:3,25.14,37.00,19.00
2/15 17:53:4,24.49,37.00,19.00
2/15 17:53:5,23.53,37.00,19.00
2/15 17:53:6,24.81,37.00,19.00
2/15 17:53:7,24.17,37.00,19.00
2/15 17:53:9,24.49,37.00,19.00
2/15 17:53:10,24.49,37.00,19.00
2/15 17:53:11,24.17,37.00,19.00
2/15 17:53:12,23.85,37.00,19.00
2/15 17:53:13,24.49,37.00,19.00
2/15 17:53:14,24.17,37.00,19.00
2/15 17:53:16,24.49,37.00,19.00
2/15 17:53:17,24.17,37.00,19.00
2/15 17:53:18,24.49,37.00,19.00
2/15 17:53:19,24.49,37.00,19.00
2/15 17:53:20,24.17,37.00,19.00
2/15 17:53:21,23.85,37.00,19.00
2/15 17:53:23,23.85,37.00,19.00
2/15 17:53:24,24.17,37.00,19.00
2/15 17:53:25,24.49,37.00,19.00
2/15 17:53:26,24.49,37.00,19.00
2/15 17:53:28,24.81,37.00,19.00
2/15 17:53:29,24.81,37.00,19.00
2/15 17:53:30,24.17,37.00,19.00
2/15 17:53:31,24.49,37.00,19.00
2/15 17:53:32,24.49,37.00,19.00
2/15 17:53:33,23.85,37.00,19.00
2/15 17:53:35,23.53,37.00,19.00
2/15 17:53:36,23.20,37.00,19.00
2/15 17:53:37,24.81,37.00,19.00
2/15 17:53:38,24.49,37.00,19.00
2/15 17:53:39,24.49,37.00,19.00
2/15 17:53:40,24.49,37.00,19.00
2/15 17:53:42,23.53,37.00,19.00
2/15 17:53:43,24.17,37.00,19.00
2/15 17:53:44,24.49,37.00,19.00
2/15 17:53:45,25.14,37.00,19.00
2/15 17:53:46,24.49,37.00,19.00
2/15 17:53:47,24.49,37.00,19.00
2/15 17:53:48,24.17,37.00,19.00
2/15 17:53:49,23.85,37.00,19.00
2/15 17:53:50,24.17,37.00,19.00
2/15 17:53:51,24.81,37.00,19.00
2/15 17:53:52,24.17,37.00,19.00
2/15 17:53:54,23.85,37.00,19.00
2/15 17:53:55,24.17,37.00,19.00
2/15 17:53:56,24.49,37.00,19.00
2/15 17:53:57,24.81,37.00,19.00
2/15 17:53:58,24.49,37.00,19.00
2/15 17:53:59,23.85,37.00,19.00
2/15 17:54:1,24.49,37.00,19.00
2/15 17:54:2,24.49,37.00,19.00
2/15 17:54:3,24.49,37.00,19.00
2/15 17:54:4,24.49,37.00,19.00
2/15 17:54:5,23.20,37.00,19.00
2/15 17:54:7,23.20,37.00,19.00
2/15 17:54:8,24.49,37.00,19.00
2/15 17:54:9,24.81,37.00,19.00
2/15 17:54:10,24.17,37.00,19.00
2/15 17:54:11,24.17,37.00,19.00
2/15 17:54:13,24.81,37.00,19.00
2/15 17:54:14,24.49,37.00,19.00
2/15 17:54:15,23.85,37.00,19.00
2/15 17:54:16,25.14,37.00,19.00
2/15 17:54:17,24.49,37.00,19.00
2/15 17:54:18,24.49,37.00,19.00
2/15 17:54:20,24.81,37.00,19.00
2/15 17:54:21,24.17,37.00,19.00
2/15 17:54:22,24.49,37.00,19.00
2/15 17:54:23,24.49,37.00,19.00
2/15 17:54:24,24.49,37.00,19.00
2/15 17:54:25,23.53,37.00,19.00
2/15 17:54:27,23.85,37.00,19.00
2/15 17:54:28,24.17,37.00,19.00
2/15 17:54:29,24.49,37.00,19.00
2/15 17:54:30,24.17,37.00,19.00
2/15 17:54:32,24.49,37.00,19.00
2/15 17:54:33,24.49,37.00,19.00
2/15 17:54:34,24.49,37.00,19.00
2/15 17:54:35,24.49,37.00,19.00
2/15 17:54:36,23.85,37.00,19.00
2/15 17:54:37,23.53,37.00,19.00
2/15 17:54:39,24.49,37.00,19.00
2/15 17:54:40,24.81,37.00,19.00
2/15 17:54:41,24.81,37.00,19.00
2/15 17:54:42,24.17,37.00,19.00
2/15 17:54:43,23.53,37.00,19.00
2/15 17:54:44,24.17,37.00,19.00
2/15 17:54:46,24.17,37.00,19.00
2/15 17:54:47,24.81,37.00,19.00
2/15 17:54:48,23.20,37.00,19.00
2/15 17:54:49,24.81,37.00,19.00
2/15 17:54:50,24.49,37.00,19.00
2/15 17:54:51,24.49,37.00,19.00
2/15 17:54:52,24.81,37.00,19.00
2/15 17:54:53,24.17,37.00,19.00
2/15 17:54:54,24.17,37.00,19.00
2/15 17:54:55,23.53,37.00,19.00
2/15 17:54:56,24.81,37.00,19.00
2/15 17:54:58,25.14,37.00,19.00
2/15 17:54:59,24.17,37.00,19.00
2/15 17:55:0,24.17,37.00,19.00
2/15 17:55:1,24.17,37.00,19.00
2/15 17:55:2,24.81,37.00,19.00
2/15 17:55:3,24.17,37.00,19.00
2/15 17:55:5,24.49,37.00,19.00
2/15 17:55:6,24.81,37.00,19.00
2/15 17:55:7,24.49,37.00,19.00
2/15 17:55:8,23.53,37.00,19.00
2/15 17:55:9,24.17,37.00,19.00
2/15 17:55:10,24.17,37.00,19.00
2/15 17:55:12,24.49,37.00,19.00
2/15 17:55:13,25.14,37.00,19.00
2/15 17:55:14,24.49,37.00,19.00
2/15 17:55:15,24.17,37.00,19.00
2/15 17:55:17,24.81,37.00,19.00
2/15 17:55:18,24.81,37.00,19.00
2/15 17:55:19,24.81,37.00,19.00
2/15 17:55:20,23.85,37.00,19.00
2/15 17:55:21,24.81,37.00,19.00
2/15 17:55:22,24.17,37.00,19.00
2/15 17:55:24,23.53,37.00,19.00
2/15 17:55:25,24.17,37.00,19.00
2/15 17:55:26,24.17,37.00,19.00
2/15 17:55:27,25.14,37.00,19.00
2/15 17:55:28,25.14,37.00,19.00
2/15 17:55:29,24.17,37.00,19.00
2/15 17:55:31,24.17,37.00,19.00
2/15 17:55:32,24.49,37.00,19.00
2/15 17:55:33,24.17,37.00,19.00
2/15 17:55:34,24.49,37.00,19.00
2/15 17:55:36,24.49,37.00,19.00
2/15 17:55:37,25.14,37.00,19.00
2/15 17:55:38,24.17,37.00,19.00
2/15 17:55:39,23.85,37.00,19.00
2/15 17:55:40,24.17,37.00,19.00
2/15 17:55:41,24.49,37.00,19.00
2/15 17:55:43,24.49,37.00,19.00
2/15 17:55:44,24.49,37.00,19.00
2/15 17:55:45,23.85,37.00,19.00
2/15 17:55:46,24.17,37.00,19.00
2/15 17:55:47,24.49,37.00,19.00
2/15 17:55:48,24.17,37.00,19.00
2/15 17:55:50,23.85,37.00,19.00
2/15 17:55:51,25.14,37.00,19.00
2/15 17:55:52,24.49,37.00,19.00
2/15 17:55:53,24.81,37.00,19.00
2/15 17:55:54,24.49,37.00,19.00
2/15 17:55:56,24.49,37.00,19.00
2/15 17:55:58,24.49,37.00,19.00
2/15 17:55:59,25.14,37.00,19.00
2/15 17:56:0,24.49,37.00,19.00
2/15 17:56:1,24.81,37.00,19.00
2/15 17:56:3,24.81,37.00,19.00
2/15 17:56:4,24.17,37.00,19.00
2/15 17:56:5,25.14,37.00,19.00
2/15 17:56:6,24.81,37.00,19.00
2/15 17:56:7,24.49,37.00,19.00
2/15 17:56:8,23.85,37.00,19.00
2/15 17:56:10,24.49,37.00,19.00
2/15 17:56:11,23.20,37.00,19.00
2/15 17:56:12,23.85,37.00,19.00
2/15 17:56:13,24.49,37.00,19.00
2/15 17:56:14,24.49,37.00,19.00
2/15 17:56:15,24.49,37.00,19.00
2/15 17:56:17,23.85,37.00,19.00
2/15 17:56:18,24.49,37.00,19.00
2/15 17:56:19,24.17,37.00,19.00
2/15 17:56:20,24.17,37.00,19.00
2/15 17:56:22,24.49,37.00,19.00
2/15 17:56:23,23.53,37.00,19.00
2/15 17:56:24,24.81,37.00,19.00
2/15 17:56:25,24.81,37.00,19.00
2/15 17:56:26,24.81,37.00,19.00
2/15 17:56:27,24.49,37.00,19.00
2/15 17:56:29,24.49,37.00,19.00
2/15 17:56:30,24.49,37.00,19.00
2/15 17:56:31,25.14,37.00,19.00
2/15 17:56:32,24.17,37.00,19.00
2/15 17:56:33,24.17,37.00,19.00
2/15 17:56:34,24.17,37.00,19.00
2/15 17:56:36,24.17,37.00,19.00
2/15 17:56:37,24.17,37.00,19.00
2/15 17:56:38,24.17,37.00,19.00
2/15 17:56:39,24.17,37.00,19.00
2/15 17:56:40,22.88,37.00,19.00
2/15 17:56:41,22.88,37.00,19.00
2/15 17:56:42,23.85,37.00,19.00
2/15 17:56:43,24.49,37.00,19.00
2/15 17:56:44,24.49,37.00,19.00
2/15 17:56:45,23.85,37.00,19.00
2/15 17:56:46,24.17,37.00,19.00
2/15 17:56:48,24.81,37.00,19.00
2/15 17:56:49,24.49,37.00,19.00
2/15 17:56:50,24.49,37.00,19.00
2/15 17:56:51,24.49,37.00,19.00
2/15 17:56:52,22.88,37.00,19.00
2/15 17:56:53,24.17,37.00,19.00
2/15 17:56:55,24.81,37.00,19.00
2/15 17:56:56,23.85,37.00,19.00
2/15 17:56:57,24.49,37.00,19.00
2/15 17:56:58,25.14,37.00,19.00
2/15 17:56:59,24.49,37.00,19.00
2/15 17:57:0,24.49,37.00,19.00
2/15 17:57:2,23.53,37.00,19.00
2/15 17:57:3,24.17,37.00,19.00
2/15 17:57:4,24.17,37.00,19.00
2/15 17:57:5,24.17,37.00,19.00
2/15 17:57:6,23.85,37.00,19.00
2/15 17:57:7,23.85,37.00,19.00
2/15 17:57:8,24.49,37.00,19.00
2/15 17:57:9,24.81,37.00,19.00
2/15 17:57:10,24.49,37.00,19.00
2/15 17:57:11,24.49,37.00,19.00
2/15 17:57:12,23.20,37.00,19.00
2/15 17:57:14,24.81,37.00,19.00
2/15 17:57:15,23.85,37.00,19.00
2/15 17:57:16,25.14,37.00,19.00
2/15 17:57:17,24.17,37.00,19.00
2/15 17:57:18,24.17,37.00,19.00
2/15 17:57:19,24.49,37.00,19.00
2/15 17:57:21,24.17,37.00,19.00
2/15 17:57:22,24.49,37.00,19.00
2/15 17:57:23,24.49,37.00,19.00
2/15 17:57:24,24.81,37.00,19.00
2/15 17:57:25,24.49,37.00,19.00
2/15 17:57:26,24.49,37.00,19.00
2/15 17:57:27,24.49,37.00,19.00
2/15 17:57:28,24.81,37.00,19.00
2/15 17:57:29,24.17,37.00,19.00
2/15 17:57:30,24.17,37.00,19.00
2/15 17:57:31,24.17,37.00,19.00
2/15 17:57:33,25.14,37.00,19.00
2/15 17:57:34,25.14,37.00,19.00
2/15 17:57:35,24.49,37.00,19.00
2/15 17:57:36,24.49,37.00,19.00
2/15 17:57:37,24.81,37.00,19.00
2/15 17:57:38,24.49,37.00,19.00
2/15 17:57:40,24.17,37.00,19.00
2/15 17:57:41,24.17,37.00,19.00
2/15 17:57:42,24.17,37.00,19.00
2/15 17:57:43,23.85,37.00,19.00
2/15 17:57:44,24.49,37.00,19.00
2/15 17:57:45,24.49,37.00,19.00
2/15 17:57:47,25.14,37.00,19.00
2/15 17:57:48,24.17,37.00,19.00
2/15 17:57:49,24.81,37.00,19.00
2/15 17:57:50,24.17,37.00,19.00
2/15 17:57:51,25.14,37.00,19.00
2/15 17:57:52,25.14,37.00,19.00
2/15 17:57:53,24.49,37.00,19.00
2/15 17:57:54,24.49,37.00,19.00
2/15 17:57:55,23.85,37.00,19.00
2/15 17:57:56,24.49,37.00,19.00
2/15 17:57:57,24.17,37.00,19.00
2/15 17:57:59,24.81,37.00,19.00
2/15 17:58:0,25.14,37.00,19.00
2/15 17:58:1,23.53,37.00,19.00
2/15 17:58:2,23.53,37.00,19.00
2/15 17:58:3,24.81,37.00,19.00
2/15 17:58:4,23.85,37.00,19.00
2/15 17:58:6,24.81,37.00,19.00
2/15 17:58:7,24.17,37.00,19.00
2/15 17:58:8,24.81,37.00,19.00
2/15 17:58:9,24.49,37.00,19.00
2/15 17:58:10,23.53,37.00,19.00
2/15 17:58:11,24.49,37.00,19.00
2/15 17:58:13,24.81,37.00,19.00
2/15 17:58:14,24.17,37.00,19.00
2/15 17:58:15,23.85,37.00,19.00
2/15 17:58:16,24.17,37.00,19.00
2/15 17:58:17,24.17,37.00,19.00
2/15 17:58:18,24.17,37.00,19.00
2/15 17:58:19,24.81,37.00,19.00
2/15 17:58:20,24.17,37.00,19.00
2/15 17:58:21,24.49,37.00,19.00
2/15 17:58:22,24.49,37.00,19.00
2/15 17:58:23,24.49,37.00,19.00
2/15 17:58:25,24.49,37.00,19.00
2/15 17:58:26,23.85,37.00,19.00
2/15 17:58:27,24.49,37.00,19.00
2/15 17:58:28,23.85,37.00,19.00
2/15 17:58:29,24.49,37.00,19.00
2/15 17:58:30,24.81,37.00,19.00
2/15 17:58:32,23.53,37.00,19.00
2/15 17:58:33,24.17,37.00,19.00
2/15 17:58:34,24.49,37.00,19.00
2/15 17:58:35,24.49,37.00,19.00
2/15 17:58:36,24.49,37.00,19.00
2/15 17:58:37,23.53,37.00,19.00
2/15 17:58:38,23.53,37.00,19.00
2/15 17:58:39,24.81,37.00,19.00
2/15 17:58:40,24.49,37.00,19.00
2/15 17:58:41,24.81,37.00,19.00
2/15 17:58:42,24.81,37.00,19.00
2/15 17:58:44,24.49,37.00,19.00
2/15 17:58:45,23.85,37.00,19.00
2/15 17:58:46,24.81,37.00,19.00
2/15 17:58:47,24.17,37.00,19.00
2/15 17:58:48,24.49,37.00,19.00
2/15 17:58:49,24.49,37.00,19.00
2/15 17:58:51,24.17,37.00,19.00
2/15 17:58:52,24.49,37.00,19.00
2/15 17:58:53,25.14,37.00,19.00
2/15 17:58:54,23.85,37.00,19.00
2/15 17:58:55,24.17,37.00,19.00
2/15 17:58:56,22.88,37.00,19.00
2/15 17:58:58,23.53,37.00,19.00
2/15 17:58:59,24.49,37.00,19.00
2/15 17:59:0,24.81,37.00,19.00
2/15 17:59:1,24.17,37.00,19.00
2/15 17:59:2,24.49,37.00,19.00
2/15 17:59:3,24.49,37.00,19.00
2/15 17:59:4,24.17,37.00,19.00
2/15 17:59:5,24.81,37.00,19.00
2/15 17:59:6,24.49,37.00,19.00
2/15 17:59:7,24.81,37.00,19.00
2/15 17:59:8,24.81,37.00,19.00
2/15 17:59:10,24.17,37.00,19.00
2/15 17:59:11,24.17,37.00,19.00
2/15 17:59:12,24.17,37.00,19.00
2/15 17:59:13,24.17,37.00,19.00
2/15 17:59:14,23.53,37.00,19.00
2/15 17:59:15,24.49,37.00,19.00
2/15 17:59:17,24.49,37.00,19.00
2/15 17:59:18,25.14,37.00,19.00
2/15 17:59:19,24.17,37.00,19.00
2/15 17:59:20,24.49,37.00,19.00
2/15 17:59:21,24.17,37.00,19.00
2/15 17:59:22,23.85,37.00,19.00
2/15 17:59:23,23.85,37.00,19.00
2/15 17:59:24,24.17,37.00,19.00
2/15 17:59:25,24.49,37.00,19.00
2/15 17:59:26,23.85,37.00,19.00
2/15 17:59:27,24.17,37.00,19.00
2/15 17:59:29,24.81,37.00,19.00
2/15 17:59:30,24.49,37.00,19.00
2/15 17:59:31,24.17,37.00,19.00
2/15 17:59:32,24.17,37.00,19.00
2/15 17:59:33,24.17,37.00,19.00
2/15 17:59:34,24.17,37.00,19.00
2/15 17:59:36,24.17,37.00,19.00
2/15 17:59:37,24.81,37.00,19.00
2/15 17:59:38,24.81,37.00,19.00
2/15 17:59:39,24.49,37.00,19.00
2/15 17:59:40,24.49,37.00,19.00
