DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/21 21:14:26,26,15.29,515,274,284,0
2/21 21:14:27,26,15.29,515,251,277,0
2/21 21:14:28,26,15.00,514,243,272,0
2/21 21:14:29,26,15.00,515,288,267,0
2/21 21:14:30,26,15.00,512,245,270,0
2/21 21:14:31,26,15.00,519,251,263,0
2/21 21:14:32,26,15.00,516,257,256,0
2/21 21:14:33,26,15.00,515,281,252,0
2/21 21:14:34,26,15.00,506,341,248,0
2/21 21:14:35,26,15.00,508,306,246,0
2/21 21:14:36,26,15.00,505,247,243,0
2/21 21:14:37,26,14.71,518,288,241,0
2/21 21:14:38,26,15.00,508,263,239,0
2/21 21:14:39,26,14.71,512,245,237,0
2/21 21:14:40,26,15.00,506,307,235,0
2/21 21:14:41,26,14.71,516,258,234,0
2/21 21:14:42,26,14.71,515,277,232,0
2/21 21:14:43,26,14.71,516,246,232,0
2/21 21:14:44,26,15.00,517,335,233,0
2/21 21:14:45,26,15.00,516,204,235,0
2/21 21:14:46,26,14.71,512,269,255,0
2/21 21:14:47,26,15.00,518,264,252,0
2/21 21:14:48,26,15.00,512,209,254,0
2/21 21:14:49,26,15.00,513,221,273,0
2/21 21:14:50,26,15.00,513,285,269,0
2/21 21:14:51,26,15.00,512,248,275,0
2/21 21:14:52,26,15.00,512,254,571,0
2/21 21:14:53,26,15.29,514,201,796,0
2/21 21:14:54,26,15.29,511,202,872,0
2/21 21:14:55,26,15.29,511,265,887,0
2/21 21:14:56,26,15.29,515,190,973,0
2/21 21:14:57,26,15.29,507,198,968,0
2/21 21:14:58,26,15.88,513,192,943,0
2/21 21:14:59,26,15.59,516,273,880,0
2/21 21:15:0,26,15.29,511,290,1023,0
2/21 21:15:1,26,15.59,512,238,1023,0
2/21 21:15:2,26,15.59,514,289,1023,0
2/21 21:15:3,26,15.59,532,296,1023,0
2/21 21:15:4,26,15.59,520,315,1023,0
2/21 21:15:5,26,15.88,512,207,1023,0
2/21 21:15:6,26,15.88,514,282,1023,0
2/21 21:15:7,26,15.88,516,254,1023,0
2/21 21:15:8,26,15.88,511,349,1023,0
2/21 21:15:9,26,15.88,514,298,1023,0
2/21 21:15:10,26,15.88,512,320,1023,0
2/21 21:15:11,26,15.88,512,295,1023,0
2/21 21:15:12,26,15.29,514,266,1023,0
2/21 21:15:13,26,15.88,514,297,1023,0
2/21 21:15:14,26,15.88,509,312,1023,0
2/21 21:15:15,26,15.88,511,208,1023,0
2/21 21:15:16,26,16.46,514,311,1023,0
2/21 21:15:17,26,16.17,513,212,923,0
2/21 21:15:18,26,15.88,513,309,779,0
2/21 21:15:19,26,16.17,510,224,692,0
2/21 21:15:20,26,16.17,510,235,632,0
2/21 21:15:21,26,16.46,516,205,564,0
2/21 21:15:22,26,16.46,515,223,511,0
2/21 21:15:23,26,16.46,514,247,471,0
2/21 21:15:24,26,16.46,511,302,448,0
2/21 21:15:25,26,16.46,511,242,425,0
2/21 21:15:26,26,16.76,513,315,401,0
2/21 21:15:27,26,16.76,514,224,382,0
2/21 21:15:28,26,17.05,518,317,366,0
2/21 21:15:29,26,16.76,513,256,352,0
2/21 21:15:30,26,16.76,513,309,340,0
2/21 21:15:31,26,16.76,514,240,329,0
2/21 21:15:32,26,16.76,509,302,320,0
2/21 21:15:33,26,16.76,514,264,317,0
2/21 21:15:34,26,17.05,512,192,309,0
2/21 21:15:35,26,17.05,514,244,304,0
2/21 21:15:36,26,16.76,512,250,293,0
2/21 21:15:37,26,17.05,514,243,287,0
2/21 21:15:38,26,17.05,514,204,281,0
2/21 21:15:39,26,17.05,522,270,279,0
2/21 21:15:40,26,17.05,512,304,274,0
2/21 21:15:41,26,17.05,518,304,271,0
2/21 21:15:42,26,17.34,513,302,266,0
2/21 21:15:43,26,17.34,506,306,263,0
2/21 21:15:44,26,16.76,512,240,257,0
2/21 21:15:45,26,16.76,511,204,251,0
2/21 21:15:46,26,17.34,515,199,251,0
2/21 21:15:47,26,16.76,516,219,421,0
2/21 21:15:48,26,17.34,511,305,837,0
2/21 21:15:49,26,17.34,507,215,1023,0
2/21 21:15:50,26,17.64,519,196,1023,0
2/21 21:15:51,26,17.93,511,209,1023,0
2/21 21:15:52,26,17.64,513,308,1023,0
2/21 21:15:53,26,17.64,514,240,887,0
2/21 21:15:54,26,17.64,510,311,739,0
2/21 21:15:55,26,17.64,516,226,640,0
2/21 21:15:56,26,17.93,512,304,564,0
2/21 21:15:57,26,17.64,508,209,509,0
2/21 21:15:58,26,17.93,507,291,468,0
2/21 21:15:59,26,17.93,509,303,436,0
2/21 21:16:0,26,17.64,514,289,411,0
2/21 21:16:1,26,17.64,519,283,400,0
2/21 21:16:2,26,17.93,510,309,423,0
2/21 21:16:3,26,17.93,508,296,487,0
2/21 21:16:4,26,17.93,533,254,585,0
2/21 21:16:5,26,18.22,517,190,739,0
2/21 21:16:6,26,18.22,509,294,656,0
2/21 21:16:7,26,18.22,513,306,623,0
2/21 21:16:8,26,18.22,514,302,838,0
2/21 21:16:9,26,18.22,508,299,801,0
2/21 21:16:10,26,18.22,514,302,670,0
2/21 21:16:11,26,18.52,516,227,560,0
2/21 21:16:12,26,18.52,508,214,490,0
2/21 21:16:13,26,18.52,502,300,474,0
