DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/21 17:48:20,26,22.91,511,221,134,0
2/21 17:48:21,26,22.62,516,186,134,0
2/21 17:48:22,26,22.91,512,213,134,0
2/21 17:48:23,26,22.91,514,206,134,0
2/21 17:48:24,26,22.62,517,202,134,0
2/21 17:48:25,26,22.62,514,214,134,0
2/21 17:48:26,26,22.91,512,188,134,0
2/21 17:48:27,26,22.91,513,219,134,0
2/21 17:48:28,26,22.62,515,189,134,0
2/21 17:48:29,26,22.91,513,196,135,0
2/21 17:48:30,26,22.62,513,207,134,0
2/21 17:48:31,26,22.91,508,192,133,0
2/21 17:48:32,26,22.91,511,222,133,0
2/21 17:48:33,26,22.91,514,213,134,0
2/21 17:48:34,26,22.91,508,194,133,0
2/21 17:48:35,26,22.91,516,196,134,0
2/21 17:48:36,26,22.91,515,212,133,0
2/21 17:48:37,26,22.91,511,194,133,0
2/21 17:48:38,26,22.91,517,215,133,0
2/21 17:48:39,26,22.91,514,194,133,0
2/21 17:48:40,26,22.32,514,205,134,0
2/21 17:48:41,26,22.91,518,208,133,0
2/21 17:48:42,26,22.91,511,202,133,0
2/21 17:48:43,26,22.91,515,193,133,0
2/21 17:48:44,26,22.91,515,193,134,0
2/21 17:48:45,26,22.91,512,204,133,0
2/21 17:48:46,26,22.91,511,278,133,0
2/21 17:48:47,26,22.91,513,292,133,0
2/21 17:48:48,26,22.91,514,288,133,0
2/21 17:48:49,26,23.20,513,301,133,0
2/21 17:48:50,26,22.91,515,287,133,0
2/21 17:48:51,26,22.91,517,305,133,0
2/21 17:48:52,26,22.91,516,206,132,0
2/21 17:48:53,26,22.91,516,186,133,0
2/21 17:48:54,26,22.91,515,187,133,0
2/21 17:48:55,26,22.91,512,188,133,0
2/21 17:48:56,26,22.91,515,199,133,0
2/21 17:48:57,26,22.91,511,206,133,0
2/21 17:48:58,26,23.20,515,192,133,0
2/21 17:48:59,26,22.91,515,247,133,0
2/21 17:49:0,26,22.91,516,231,133,0
2/21 17:49:1,26,23.50,511,201,132,0
2/21 17:49:2,26,23.50,515,210,133,0
2/21 17:49:3,26,22.91,512,222,133,0
2/21 17:49:4,26,22.62,511,195,133,0
2/21 17:49:5,26,22.91,516,225,133,0
2/21 17:49:6,26,22.91,512,254,133,0
2/21 17:49:7,26,22.62,513,219,133,0
2/21 17:49:8,26,22.62,516,187,133,0
2/21 17:49:9,26,22.91,511,245,133,0
2/21 17:49:10,26,22.91,511,198,133,0
2/21 17:49:11,26,22.91,515,219,133,0
2/21 17:49:12,26,23.20,512,228,133,0
2/21 17:49:13,26,22.62,511,201,132,0
2/21 17:49:14,26,22.91,514,218,133,0
2/21 17:49:15,26,22.91,513,247,132,0
2/21 17:49:16,26,22.91,512,192,132,0
2/21 17:49:17,26,23.20,514,250,132,0
2/21 17:49:18,26,22.91,515,222,132,0
2/21 17:49:19,26,22.91,514,196,132,0
2/21 17:49:20,26,22.91,515,205,132,0
2/21 17:49:21,26,22.91,512,205,132,0
2/21 17:49:22,26,23.20,514,186,132,0
2/21 17:49:23,26,23.20,511,207,132,0
2/21 17:49:24,26,22.91,512,196,132,0
2/21 17:49:25,26,23.20,514,192,132,0
2/21 17:49:26,26,23.20,515,209,132,0
2/21 17:49:27,26,22.91,514,200,131,0
2/21 17:49:27,26,22.91,514,200,131,0
2/21 17:49:29,26,22.91,512,199,132,0
2/21 17:49:30,26,23.20,513,202,133,0
2/21 17:49:31,26,22.91,509,183,133,0
2/21 17:49:32,26,22.91,514,184,133,0
2/21 17:49:33,26,23.50,513,206,132,0
2/21 17:49:34,26,22.91,514,199,132,0
2/21 17:49:35,26,22.91,514,187,132,0
2/21 17:49:36,26,23.20,507,187,132,0
2/21 17:49:37,26,22.91,514,203,132,0
2/21 17:49:38,26,23.20,518,193,132,0
2/21 17:49:39,26,23.20,513,189,133,0
2/21 17:49:40,26,23.20,511,198,133,0
2/21 17:49:41,26,23.20,514,202,132,0
2/21 17:49:42,26,23.20,509,194,132,0
2/21 17:49:43,26,23.20,514,186,132,0
2/21 17:49:44,26,22.62,513,209,132,0
2/21 17:49:45,26,23.20,512,267,132,0
2/21 17:49:46,26,23.20,511,189,132,0
2/21 17:49:47,26,23.20,516,190,133,0
2/21 17:49:48,26,23.20,513,198,132,0
2/21 17:49:49,26,23.20,512,193,133,0
2/21 17:49:50,26,23.50,517,207,132,0
2/21 17:49:51,26,23.20,514,201,132,0
2/21 17:49:51,26,23.20,514,201,132,0
2/21 17:49:53,26,22.91,514,195,132,0
2/21 17:49:54,26,23.20,515,204,132,0
2/21 17:49:55,26,23.20,510,271,132,0
2/21 17:49:56,26,23.20,514,283,132,0
2/21 17:49:57,26,22.62,511,294,131,0
2/21 17:49:58,26,23.20,510,293,132,0
2/21 17:49:59,26,23.20,513,190,131,0
2/21 17:50:0,26,23.20,516,225,132,0
2/21 17:50:1,26,23.20,509,193,131,0
2/21 17:50:2,26,23.20,511,201,131,0
2/21 17:50:3,26,23.20,512,195,131,0
2/21 17:50:4,26,23.20,512,212,132,0
2/21 17:50:5,26,23.20,512,199,131,0
2/21 17:50:6,26,23.20,510,232,131,0
2/21 17:50:7,26,23.20,511,193,131,0
2/21 17:50:8,26,23.50,514,198,131,0
2/21 17:50:9,26,23.20,516,204,131,0
2/21 17:50:10,26,23.20,511,216,132,0
2/21 17:50:11,26,23.20,513,205,131,0
2/21 17:50:12,26,23.20,513,208,131,0
2/21 17:50:13,26,23.20,508,192,131,0
2/21 17:50:14,26,23.20,513,204,131,0
2/21 17:50:15,26,23.20,512,295,132,0
2/21 17:50:16,26,23.20,511,285,132,0
2/21 17:50:17,26,24.37,517,290,132,0
2/21 17:50:18,26,23.20,514,289,132,0
2/21 17:50:19,26,23.20,509,212,131,0
2/21 17:50:20,26,23.50,513,192,132,0
2/21 17:50:21,26,23.20,514,193,132,0
2/21 17:50:22,26,23.50,509,201,131,0
2/21 17:50:23,26,23.20,510,205,132,0
2/21 17:50:24,26,23.20,516,208,132,0
2/21 17:50:25,26,23.20,510,199,132,0
2/21 17:50:26,26,23.20,513,220,132,0
2/21 17:50:27,26,23.20,512,189,132,0
2/21 17:50:28,26,23.50,510,190,132,0
2/21 17:50:29,26,23.20,513,193,132,0
2/21 17:50:30,26,23.20,516,199,131,0
2/21 17:50:31,26,23.20,512,187,132,0
2/21 17:50:32,26,23.20,515,195,132,0
2/21 17:50:33,26,23.20,514,182,132,0
2/21 17:50:34,26,23.20,511,185,131,0
2/21 17:50:35,26,23.20,517,183,131,0
2/21 17:50:36,26,23.20,513,191,131,0
2/21 17:50:37,26,23.50,514,190,131,0
2/21 17:50:38,26,23.20,515,194,131,0
2/21 17:50:39,26,23.79,516,232,132,0
2/21 17:50:40,26,23.50,512,203,131,0
2/21 17:50:41,26,23.20,513,187,131,0
2/21 17:50:42,26,23.20,517,190,131,0
2/21 17:50:43,26,23.20,516,208,132,0
2/21 17:50:44,26,23.50,511,205,132,0
2/21 17:50:45,26,23.50,518,192,132,0
2/21 17:50:46,26,23.20,508,182,132,0
2/21 17:50:47,26,23.20,512,206,131,0
2/21 17:50:48,26,23.20,511,187,132,0
2/21 17:50:49,26,23.20,512,190,131,0
2/21 17:50:50,26,23.50,515,188,131,0
2/21 17:50:51,26,23.50,514,253,132,0
2/21 17:50:52,26,23.50,512,192,132,0
2/21 17:50:53,26,23.20,512,202,132,0
2/21 17:50:54,26,23.50,515,209,131,0
2/21 17:50:55,26,23.79,509,199,132,0
2/21 17:50:56,26,23.50,512,192,132,0
2/21 17:50:56,26,23.50,512,192,132,0
2/21 17:50:58,26,23.20,511,225,132,0
2/21 17:50:59,26,23.20,513,206,132,0
2/21 17:51:0,26,23.79,513,199,132,0
2/21 17:51:1,26,23.20,512,191,132,0
2/21 17:51:2,26,23.79,510,215,132,0
2/21 17:51:3,26,23.50,518,188,132,0
2/21 17:51:4,26,23.20,510,191,131,0
2/21 17:51:5,26,23.50,515,188,131,0
2/21 17:51:6,26,23.50,514,190,131,0
2/21 17:51:7,26,22.91,509,202,132,0
2/21 17:51:8,26,22.91,513,211,131,0
2/21 17:51:9,26,23.50,516,191,131,0
2/21 17:51:10,26,23.50,511,193,131,0
2/21 17:51:11,26,22.91,517,189,132,0
2/21 17:51:12,26,23.50,514,197,132,0
2/21 17:51:13,26,23.50,509,219,132,0
2/21 17:51:14,26,23.50,511,212,131,0
2/21 17:51:15,26,23.50,511,253,132,0
2/21 17:51:16,26,23.50,513,189,131,0
2/21 17:51:17,26,23.50,529,204,131,0
2/21 17:51:18,26,23.50,514,203,132,0
2/21 17:51:19,26,23.50,512,246,131,0
2/21 17:51:20,26,23.50,514,196,132,0
2/21 17:51:21,26,23.50,519,254,131,0
2/21 17:51:22,26,23.50,512,198,131,0
2/21 17:51:23,26,23.50,513,214,132,0
2/21 17:51:24,26,23.50,515,217,131,0
2/21 17:51:25,26,23.50,512,193,132,0
2/21 17:51:26,26,23.79,513,189,132,0
2/21 17:51:27,26,23.50,516,197,132,0
2/21 17:51:28,26,23.50,515,194,131,0
2/21 17:51:29,26,23.50,515,193,132,0
2/21 17:51:30,26,23.50,513,233,132,0
2/21 17:51:31,26,23.50,514,191,132,0
2/21 17:51:32,26,23.50,515,202,131,0
2/21 17:51:33,26,23.50,518,284,131,0
2/21 17:51:35,26,23.50,512,290,131,0
2/21 17:51:36,26,23.50,514,288,131,0
2/21 17:51:37,26,22.91,511,289,132,0
2/21 17:51:38,26,23.50,511,281,131,0
2/21 17:51:39,26,23.50,511,202,131,0
2/21 17:51:40,26,23.50,512,210,131,0
2/21 17:51:41,26,23.50,513,193,132,0
2/21 17:51:42,26,23.50,514,192,131,0
2/21 17:51:43,26,23.50,513,212,132,0
2/21 17:51:44,26,23.50,513,199,131,0
2/21 17:51:45,26,23.50,512,184,131,0
2/21 17:51:46,26,23.50,518,210,132,0
2/21 17:51:47,26,23.20,512,192,131,0
2/21 17:51:48,26,23.50,511,186,132,0
2/21 17:51:49,26,23.50,519,210,132,0
2/21 17:51:50,26,24.08,514,202,132,0
2/21 17:51:51,26,23.50,514,204,131,0
2/21 17:51:52,26,23.50,513,202,131,0
2/21 17:51:53,26,23.50,512,219,132,0
2/21 17:51:54,26,23.79,511,208,131,0
2/21 17:51:55,26,23.50,513,264,131,0
2/21 17:51:56,26,23.50,508,190,131,0
2/21 17:51:57,26,23.79,514,195,131,0
2/21 17:51:58,26,23.50,514,190,131,0
2/21 17:51:59,26,23.50,511,208,131,0
2/21 17:52:0,26,23.50,515,186,131,0
2/21 17:52:1,26,23.79,516,191,131,0
2/21 17:52:2,26,23.50,511,194,131,0
2/21 17:52:3,26,23.50,511,191,131,0
2/21 17:52:4,26,23.50,518,207,132,0
2/21 17:52:5,26,23.50,513,225,131,0
2/21 17:52:6,26,23.79,513,194,131,0
2/21 17:52:7,26,23.50,514,199,131,0
2/21 17:52:8,26,23.50,511,204,131,0
2/21 17:52:9,26,23.79,509,183,131,0
2/21 17:52:10,26,23.50,512,196,131,0
2/21 17:52:11,26,23.79,514,186,131,0
2/21 17:52:12,26,23.50,515,259,130,0
2/21 17:52:13,26,23.20,513,211,131,0
2/21 17:52:14,26,23.79,510,202,131,0
2/21 17:52:15,26,23.50,516,206,130,0
2/21 17:52:16,26,23.50,514,192,131,0
2/21 17:52:17,26,23.50,510,200,131,0
2/21 17:52:18,26,23.79,514,194,131,0
2/21 17:52:19,26,23.79,513,208,130,0
2/21 17:52:20,26,23.79,510,207,131,0
2/21 17:52:21,26,23.79,512,206,131,0
2/21 17:52:22,26,23.50,516,207,131,0
2/21 17:52:23,26,23.50,511,216,131,0
2/21 17:52:24,26,23.79,515,239,131,0
2/21 17:52:25,26,23.50,516,193,131,0
2/21 17:52:26,26,23.50,511,189,130,0
2/21 17:52:27,26,24.08,515,186,130,0
2/21 17:52:28,26,23.50,517,237,131,0
2/21 17:52:29,26,23.79,510,202,131,0
2/21 17:52:30,26,23.79,513,207,131,0
2/21 17:52:31,26,23.79,515,192,131,0
2/21 17:52:32,26,23.50,514,233,131,0
2/21 17:52:33,26,23.50,513,196,131,0
2/21 17:52:34,26,23.79,515,226,130,0
2/21 17:52:35,26,23.50,514,237,132,0
2/21 17:52:36,26,23.79,514,243,131,0
2/21 17:52:37,26,23.79,516,223,131,0
2/21 17:52:38,26,23.50,515,242,131,0
2/21 17:52:39,26,24.08,512,219,131,0
2/21 17:52:40,26,23.79,513,215,131,0
2/21 17:52:41,26,23.79,512,210,131,0
2/21 17:52:42,26,23.79,513,209,131,0
2/21 17:52:43,26,23.79,516,217,131,0
2/21 17:52:44,26,23.79,513,188,131,0
2/21 17:52:45,26,23.50,512,232,130,0
2/21 17:52:46,26,23.50,517,218,131,0
2/21 17:52:47,26,23.79,510,197,131,0
2/21 17:52:48,26,23.79,513,191,131,0
2/21 17:52:49,26,23.79,512,207,131,0
2/21 17:52:50,26,23.79,511,203,130,0
2/21 17:52:51,26,24.08,513,209,130,0
2/21 17:52:52,26,23.50,520,225,131,0
2/21 17:52:53,26,23.79,512,209,131,0
2/21 17:52:54,26,23.50,514,191,131,0
2/21 17:52:55,26,24.37,515,263,130,0
2/21 17:52:56,26,23.79,510,192,131,0
2/21 17:52:56,26,23.79,510,192,131,0
2/21 17:52:58,26,23.79,515,205,130,0
2/21 17:52:59,26,23.79,510,205,130,0
2/21 17:53:0,26,23.79,516,208,130,0
2/21 17:53:1,26,23.79,516,217,130,0
2/21 17:53:2,26,23.79,513,215,130,0
2/21 17:53:3,26,23.20,512,218,130,0
2/21 17:53:4,26,23.79,514,207,130,0
2/21 17:53:5,26,23.50,511,197,130,0
2/21 17:53:6,26,23.79,512,194,130,0
2/21 17:53:7,26,23.79,516,209,130,0
2/21 17:53:8,26,23.79,511,211,130,0
2/21 17:53:9,26,23.79,510,211,130,0
2/21 17:53:10,26,23.79,519,191,130,0
2/21 17:53:11,26,23.79,510,307,130,0
2/21 17:53:12,26,23.79,512,295,130,0
2/21 17:53:13,26,23.79,513,294,130,0
2/21 17:53:14,26,23.79,515,294,130,0
2/21 17:53:15,26,23.79,513,300,130,0
2/21 17:53:16,26,23.79,515,214,130,0
2/21 17:53:17,26,23.79,513,191,130,0
2/21 17:53:18,26,24.08,510,193,130,0
2/21 17:53:19,26,23.79,513,285,130,0
2/21 17:53:20,26,23.79,516,297,130,0
2/21 17:53:21,26,23.79,514,297,130,0
2/21 17:53:22,26,23.79,512,307,130,0
2/21 17:53:23,26,23.50,511,205,130,0
2/21 17:53:24,26,23.79,514,185,130,0
2/21 17:53:25,26,23.79,516,193,130,0
2/21 17:53:26,26,23.79,513,193,131,0
2/21 17:53:27,26,23.79,512,192,130,0
2/21 17:53:28,26,23.79,517,209,130,0
2/21 17:53:29,26,23.79,507,204,130,0
2/21 17:53:30,26,23.79,510,201,130,0
2/21 17:53:31,26,23.79,516,190,130,0
2/21 17:53:32,26,23.50,514,190,130,0
2/21 17:53:33,26,23.20,510,186,130,0
2/21 17:53:34,26,23.79,513,194,130,0
2/21 17:53:35,26,23.79,514,203,130,0
2/21 17:53:36,26,23.50,508,202,130,0
2/21 17:53:37,26,24.08,517,206,130,0
2/21 17:53:38,26,23.79,513,223,130,0
2/21 17:53:39,26,23.79,512,191,129,0
2/21 17:53:40,26,23.79,516,185,130,0
2/21 17:53:41,26,23.79,516,196,130,0
2/21 17:53:42,26,23.79,513,190,130,0
2/21 17:53:43,26,23.79,514,196,130,0
2/21 17:53:44,26,23.79,512,214,129,0
2/21 17:53:45,26,24.37,513,188,130,0
2/21 17:53:46,26,23.79,519,189,130,0
2/21 17:53:47,26,23.79,510,194,129,0
2/21 17:53:48,26,23.79,515,200,130,0
2/21 17:53:49,26,24.08,508,183,130,0
2/21 17:53:50,26,24.67,515,222,130,0
2/21 17:53:51,26,23.79,514,236,130,0
2/21 17:53:52,26,24.37,513,229,129,0
2/21 17:53:53,26,23.79,509,195,130,0
2/21 17:53:54,26,24.08,513,204,130,0
2/21 17:53:55,26,23.79,512,257,130,0
2/21 17:53:56,26,23.79,510,193,130,0
2/21 17:53:57,26,23.79,517,191,130,0
2/21 17:53:58,26,23.79,514,207,130,0
2/21 17:53:59,26,23.79,512,210,130,0
2/21 17:54:0,26,23.79,515,202,130,0
2/21 17:54:1,26,24.08,512,217,129,0
2/21 17:54:2,26,23.79,513,215,130,0
2/21 17:54:3,26,23.79,517,216,130,0
2/21 17:54:4,26,23.79,515,186,129,0
2/21 17:54:5,26,23.79,506,186,129,0
2/21 17:54:6,26,23.79,514,188,130,0
2/21 17:54:7,26,24.08,515,207,130,0
2/21 17:54:8,26,23.79,511,193,130,0
2/21 17:54:9,26,23.79,512,197,130,0
2/21 17:54:10,26,23.50,515,183,130,0
2/21 17:54:11,26,23.50,513,195,130,0
2/21 17:54:12,26,23.79,517,211,130,0
2/21 17:54:13,26,23.79,515,251,130,0
2/21 17:54:14,26,24.08,512,189,130,0
2/21 17:54:15,26,23.79,510,198,130,0
2/21 17:54:16,26,23.79,511,185,130,0
2/21 17:54:17,26,23.79,513,185,130,0
2/21 17:54:18,26,24.08,514,269,130,0
2/21 17:54:19,26,23.79,518,286,130,0
2/21 17:54:20,26,24.08,510,271,130,0
2/21 17:54:21,26,23.79,514,288,129,0
2/21 17:54:22,26,23.79,516,286,129,0
2/21 17:54:23,26,23.79,510,284,129,0
2/21 17:54:24,26,23.79,512,196,130,0
2/21 17:54:25,26,23.79,516,203,129,0
2/21 17:54:26,26,23.79,513,190,130,0
2/21 17:54:27,26,23.79,512,198,130,0
2/21 17:54:28,26,24.08,511,201,130,0
2/21 17:54:29,26,23.79,516,199,130,0
2/21 17:54:30,26,23.79,511,192,130,0
2/21 17:54:31,26,24.08,516,196,130,0
2/21 17:54:32,26,24.08,516,222,129,0
2/21 17:54:33,26,23.79,511,232,130,0
2/21 17:54:34,26,23.79,514,218,130,0
2/21 17:54:35,26,23.79,516,223,130,0
2/21 17:54:36,26,23.79,512,220,129,0
2/21 17:54:37,26,24.08,512,208,129,0
2/21 17:54:38,26,23.79,512,200,130,0
2/21 17:54:39,26,24.08,511,214,129,0
2/21 17:54:40,26,23.79,511,196,129,0
2/21 17:54:41,26,23.79,512,204,130,0
2/21 17:54:42,26,23.79,512,187,129,0
2/21 17:54:43,26,23.79,515,198,129,0
2/21 17:54:44,26,24.08,511,192,129,0
2/21 17:54:45,26,24.08,512,209,129,0
2/21 17:54:46,26,23.79,516,202,129,0
2/21 17:54:47,26,23.79,514,195,129,0
2/21 17:54:48,26,24.08,511,185,129,0
2/21 17:54:49,26,24.08,514,194,129,0
2/21 17:54:49,26,24.08,514,194,129,0
2/21 17:54:51,26,24.08,514,224,130,0
2/21 17:54:52,26,23.79,518,217,130,0
2/21 17:54:52,26,23.79,518,217,130,0
2/21 17:54:54,26,24.08,513,201,129,0
2/21 17:54:55,26,24.08,513,207,129,0
2/21 17:54:56,26,23.79,513,206,129,0
2/21 17:54:57,26,24.08,511,229,129,0
2/21 17:54:58,26,24.08,512,245,129,0
2/21 17:54:59,26,24.08,514,212,129,0
2/21 17:55:0,26,24.08,514,264,129,0
2/21 17:55:1,26,24.08,513,191,129,0
2/21 17:55:2,26,24.08,516,203,129,0
2/21 17:55:3,26,23.79,509,193,129,0
2/21 17:55:4,26,24.08,513,234,129,0
2/21 17:55:5,26,24.08,516,238,129,0
2/21 17:55:6,26,23.79,512,185,129,0
2/21 17:55:7,26,23.50,514,231,129,0
2/21 17:55:8,26,24.08,517,193,129,0
2/21 17:55:9,26,23.79,511,206,129,0
2/21 17:55:10,26,23.79,514,261,129,0
2/21 17:55:11,26,23.79,514,254,129,0
2/21 17:55:12,26,24.08,512,191,129,0
2/21 17:55:13,26,23.79,513,250,129,0
2/21 17:55:14,26,24.08,518,197,129,0
2/21 17:55:15,26,24.67,512,258,129,0
2/21 17:55:16,26,23.79,511,189,129,0
2/21 17:55:17,26,24.08,514,196,129,0
2/21 17:55:18,26,24.08,510,204,129,0
2/21 17:55:19,26,24.08,513,223,129,0
2/21 17:55:20,26,24.08,516,191,129,0
2/21 17:55:21,26,24.08,511,189,130,0
2/21 17:55:22,26,24.08,510,195,129,0
2/21 17:55:23,26,23.79,517,186,129,0
2/21 17:55:24,26,24.08,512,203,129,0
2/21 17:55:25,26,23.79,510,203,130,0
2/21 17:55:26,26,24.08,515,192,129,0
2/21 17:55:27,26,24.08,515,219,129,0
2/21 17:55:28,26,23.79,512,256,129,0
2/21 17:55:29,26,23.79,513,215,129,0
2/21 17:55:30,26,23.79,514,201,129,0
2/21 17:55:31,26,23.79,510,200,129,0
2/21 17:55:32,26,24.08,515,196,129,0
2/21 17:55:33,26,24.08,502,213,129,0
2/21 17:55:34,26,24.08,513,196,129,0
2/21 17:55:35,26,24.08,514,191,129,0
2/21 17:55:36,26,24.37,511,194,129,0
2/21 17:55:37,26,24.08,512,207,129,0
2/21 17:55:38,26,24.08,514,254,129,0
2/21 17:55:39,26,24.08,513,209,129,0
2/21 17:55:40,26,23.79,513,194,129,0
2/21 17:55:41,26,24.08,513,193,129,0
2/21 17:55:42,26,23.79,513,205,129,0
2/21 17:55:43,26,23.79,509,200,129,0
2/21 17:55:44,26,23.79,517,190,129,0
2/21 17:55:45,26,24.08,514,199,129,0
2/21 17:55:46,26,24.37,511,210,130,0
2/21 17:55:47,26,23.79,511,189,129,0
2/21 17:55:48,26,24.08,515,248,129,0
2/21 17:55:49,26,23.50,514,201,129,0
2/21 17:55:50,26,24.08,515,274,129,0
2/21 17:55:51,26,23.79,515,302,129,0
2/21 17:55:52,26,24.08,512,305,129,0
2/21 17:55:53,26,24.37,517,300,128,0
2/21 17:55:54,26,24.08,512,292,129,0
2/21 17:55:55,26,23.79,510,192,128,0
2/21 17:55:56,26,23.79,518,187,128,0
2/21 17:55:57,26,24.08,512,210,129,0
2/21 17:55:58,26,24.08,513,282,129,0
2/21 17:55:59,26,24.08,515,311,129,0
2/21 17:56:0,26,24.08,509,298,129,0
2/21 17:56:1,26,24.08,514,305,129,0
2/21 17:56:2,26,24.08,512,317,129,0
2/21 17:56:3,26,24.08,511,318,129,0
2/21 17:56:4,26,23.50,515,320,129,0
2/21 17:56:5,26,24.08,513,320,129,0
2/21 17:56:6,26,24.08,506,311,129,0
2/21 17:56:7,26,24.08,515,311,128,0
2/21 17:56:8,26,23.79,513,314,129,0
2/21 17:56:9,26,24.08,511,309,128,0
2/21 17:56:10,26,24.08,514,315,128,0
2/21 17:56:11,26,24.08,512,306,128,0
2/21 17:56:12,26,24.08,510,194,128,0
2/21 17:56:13,26,23.79,515,304,128,0
2/21 17:56:14,26,23.79,514,300,129,0
2/21 17:56:15,26,24.08,511,303,129,0
2/21 17:56:16,26,23.79,514,300,128,0
2/21 17:56:17,26,24.08,512,296,128,0
2/21 17:56:18,26,24.08,508,308,129,0
2/21 17:56:19,26,24.08,510,309,128,0
2/21 17:56:20,26,24.08,518,239,128,0
2/21 17:56:20,26,24.08,518,239,128,0
2/21 17:56:22,26,24.08,513,216,129,0
2/21 17:56:23,26,24.08,516,188,129,0
2/21 17:56:24,26,24.08,515,197,129,0
2/21 17:56:25,26,24.08,513,202,129,0
2/21 17:56:26,26,24.08,515,303,128,0
2/21 17:56:27,26,24.08,514,309,128,0
2/21 17:56:28,26,24.08,514,307,128,0
2/21 17:56:29,26,24.08,513,312,128,0
2/21 17:56:30,26,24.08,510,190,128,0
2/21 17:56:31,26,24.08,515,189,128,0
2/21 17:56:32,26,24.08,512,197,128,0
2/21 17:56:33,26,24.08,513,184,128,0
2/21 17:56:34,26,23.79,510,192,128,0
2/21 17:56:35,26,23.79,511,185,128,0
2/21 17:56:36,26,23.79,512,193,128,0
2/21 17:56:37,26,24.08,512,215,128,0
2/21 17:56:38,26,23.79,512,220,128,0
2/21 17:56:39,26,24.08,511,200,128,0
2/21 17:56:40,26,24.08,511,194,128,0
2/21 17:56:41,26,24.08,514,201,128,0
2/21 17:56:42,26,24.08,513,193,128,0
2/21 17:56:43,26,23.50,513,198,128,0
2/21 17:56:44,26,24.08,514,255,128,0
2/21 17:56:45,26,24.08,510,217,128,0
2/21 17:56:46,26,24.08,513,191,128,0
2/21 17:56:47,26,23.79,513,214,129,0
2/21 17:56:48,26,24.37,513,188,129,0
2/21 17:56:49,26,23.79,513,210,128,0
2/21 17:56:50,26,23.79,514,192,129,0
2/21 17:56:52,26,24.08,508,214,128,0
2/21 17:56:53,26,24.08,513,320,128,0
2/21 17:56:54,26,23.79,514,317,128,0
2/21 17:56:55,26,24.08,513,306,128,0
2/21 17:56:56,26,24.08,516,303,128,0
2/21 17:56:57,26,23.79,515,200,128,0
2/21 17:56:58,26,23.79,508,192,128,0
2/21 17:56:59,26,24.08,517,214,128,0
2/21 17:57:0,26,23.79,516,201,128,0
2/21 17:57:1,26,24.08,512,208,128,0
2/21 17:57:2,26,24.08,513,254,128,0
2/21 17:57:3,26,24.08,513,216,128,0
2/21 17:57:4,26,24.08,508,221,128,0
2/21 17:57:5,26,24.08,516,250,128,0
2/21 17:57:6,26,24.08,511,194,128,0
2/21 17:57:7,26,23.79,508,189,128,0
2/21 17:57:8,26,24.08,513,227,128,0
2/21 17:57:9,26,24.08,511,191,128,0
2/21 17:57:10,26,24.08,509,207,128,0
2/21 17:57:11,26,24.08,514,196,128,0
2/21 17:57:12,26,24.67,511,194,128,0
