DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/21 18:51:22,26,25.55,514,193,133,0
2/21 18:51:23,26,25.55,513,181,133,0
2/21 18:51:24,26,25.55,513,184,134,0
2/21 18:51:25,26,25.55,510,183,133,0
2/21 18:51:26,26,25.55,517,220,133,0
2/21 18:51:27,26,25.55,513,196,133,0
2/21 18:51:28,26,25.55,511,194,133,0
2/21 18:51:29,26,25.55,516,182,133,0
2/21 18:51:30,26,25.55,514,185,134,0
2/21 18:51:31,26,25.55,515,207,134,0
2/21 18:51:32,26,25.55,511,182,133,0
2/21 18:51:33,26,25.55,514,184,134,0
2/21 18:51:34,26,25.55,513,193,133,0
2/21 18:51:35,26,25.55,513,220,133,0
2/21 18:51:36,26,25.55,516,191,133,0
2/21 18:51:37,26,25.55,511,203,134,0
2/21 18:51:38,26,25.55,512,184,134,0
2/21 18:51:39,26,25.55,515,183,134,0
2/21 18:51:40,26,25.55,510,184,133,0
2/21 18:51:41,26,25.55,513,228,133,0
2/21 18:51:42,26,25.55,511,211,134,0
2/21 18:51:43,26,25.55,515,286,134,0
2/21 18:51:44,26,25.55,515,275,134,0
2/21 18:51:45,26,25.25,513,276,133,0
2/21 18:51:46,26,25.55,512,300,133,0
2/21 18:51:47,26,25.55,509,190,133,0
2/21 18:51:48,26,25.55,513,203,133,0
2/21 18:51:49,26,25.25,512,188,134,0
2/21 18:51:50,26,25.55,511,215,134,0
2/21 18:51:51,26,25.55,513,207,133,0
2/21 18:51:52,26,25.55,512,198,133,0
2/21 18:51:53,26,25.25,511,184,133,0
2/21 18:51:54,26,25.25,517,203,133,0
2/21 18:51:55,26,25.55,519,185,134,0
2/21 18:51:56,26,25.55,516,194,134,0
2/21 18:51:57,26,25.55,511,193,133,0
2/21 18:51:58,26,25.55,512,206,133,0
2/21 18:51:59,26,25.55,517,191,134,0
2/21 18:52:0,26,25.55,514,210,133,0
2/21 18:52:1,26,24.96,518,256,134,0
2/21 18:52:2,26,25.55,513,239,134,0
2/21 18:52:3,26,24.96,511,245,133,0
2/21 18:52:4,26,25.25,512,247,133,0
2/21 18:52:5,26,25.84,511,207,134,0
2/21 18:52:6,26,25.55,514,250,134,0
2/21 18:52:7,26,25.55,515,251,133,0
2/21 18:52:8,26,25.25,513,192,133,0
2/21 18:52:9,26,25.55,516,209,133,0
2/21 18:52:10,26,25.25,513,187,134,0
2/21 18:52:11,26,25.25,510,194,133,0
2/21 18:52:12,26,25.55,512,198,133,0
2/21 18:52:13,26,25.55,513,180,133,0
2/21 18:52:14,26,25.55,513,178,133,0
2/21 18:52:15,26,25.55,515,207,133,0
2/21 18:52:16,26,25.55,514,184,133,0
2/21 18:52:17,26,25.55,514,206,133,0
2/21 18:52:18,26,25.55,513,183,134,0
2/21 18:52:19,26,25.55,517,210,133,0
2/21 18:52:20,26,25.55,513,196,133,0
2/21 18:52:21,26,25.25,513,185,133,0
2/21 18:52:22,26,25.55,512,197,133,0
2/21 18:52:23,26,25.25,513,189,134,0
2/21 18:52:24,26,25.25,517,210,134,0
2/21 18:52:25,26,25.25,509,187,133,0
2/21 18:52:26,26,25.55,512,190,133,0
2/21 18:52:27,26,25.55,517,189,134,0
2/21 18:52:28,26,25.25,511,211,133,0
2/21 18:52:29,26,25.55,514,185,134,0
2/21 18:52:30,26,25.55,513,215,133,0
2/21 18:52:31,26,25.25,513,198,133,0
2/21 18:52:32,26,25.25,515,196,133,0
2/21 18:52:33,26,25.55,510,203,134,0
2/21 18:52:34,26,25.55,512,191,133,0
2/21 18:52:35,26,25.55,512,248,134,0
2/21 18:52:36,26,25.84,515,195,133,0
2/21 18:52:37,26,25.25,515,183,134,0
2/21 18:52:38,26,25.55,511,191,134,0
2/21 18:52:39,26,25.55,512,187,133,0
2/21 18:52:40,26,25.25,510,204,133,0
2/21 18:52:41,26,25.25,513,209,133,0
2/21 18:52:42,26,25.55,510,197,133,0
2/21 18:52:43,26,25.25,512,207,133,0
2/21 18:52:44,26,25.25,513,191,133,0
2/21 18:52:45,26,25.55,512,183,133,0
2/21 18:52:46,26,25.25,515,203,133,0
2/21 18:52:47,26,25.55,512,205,133,0
2/21 18:52:48,26,25.25,513,194,133,0
2/21 18:52:49,26,25.25,511,180,133,0
2/21 18:52:50,26,25.55,513,184,133,0
2/21 18:52:51,26,25.55,517,196,133,0
2/21 18:52:52,26,25.55,513,180,133,0
2/21 18:52:53,26,25.55,516,178,133,0
2/21 18:52:54,26,25.55,512,188,133,0
2/21 18:52:55,26,25.84,516,190,133,0
2/21 18:52:56,26,25.25,511,184,133,0
2/21 18:52:57,26,25.55,515,183,134,0
2/21 18:52:58,26,25.55,513,205,133,0
2/21 18:52:59,26,25.25,511,193,133,0
2/21 18:53:0,26,25.55,512,189,133,0
2/21 18:53:1,26,25.55,514,226,133,0
2/21 18:53:2,26,25.55,513,236,133,0
2/21 18:53:3,26,25.55,513,184,133,0
2/21 18:53:4,26,25.84,510,202,133,0
2/21 18:53:5,26,25.25,517,184,134,0
2/21 18:53:6,26,25.55,513,188,133,0
2/21 18:53:7,26,24.96,512,211,133,0
2/21 18:53:8,26,25.84,511,204,133,0
2/21 18:53:9,26,25.55,512,196,133,0
2/21 18:53:10,26,25.25,514,228,134,0
2/21 18:53:11,26,25.55,512,206,134,0
2/21 18:53:12,26,25.55,511,207,134,0
2/21 18:53:13,26,25.55,515,209,134,0
2/21 18:53:14,26,25.55,514,225,134,0
2/21 18:53:15,26,24.96,513,249,133,0
2/21 18:53:16,26,25.55,511,201,134,0
2/21 18:53:17,26,25.55,512,208,133,0
2/21 18:53:18,26,25.55,515,207,134,0
2/21 18:53:19,26,25.55,512,198,133,0
2/21 18:53:20,26,25.55,515,185,133,0
2/21 18:53:21,26,25.25,512,241,133,0
2/21 18:53:23,26,25.55,513,263,134,0
2/21 18:53:24,26,25.55,513,194,134,0
2/21 18:53:25,26,25.25,511,188,134,0
2/21 18:53:26,26,25.84,515,183,133,0
2/21 18:53:27,26,25.55,512,209,134,0
2/21 18:53:28,26,25.25,517,216,133,0
2/21 18:53:29,26,25.25,510,208,132,0
2/21 18:53:30,26,25.55,514,196,134,0
2/21 18:53:31,26,25.55,512,222,134,0
2/21 18:53:32,26,25.84,514,201,134,0
2/21 18:53:33,26,25.55,515,188,134,0
2/21 18:53:34,26,25.55,512,202,133,0
2/21 18:53:35,26,26.13,511,202,134,0
2/21 18:53:36,26,25.25,514,200,134,0
2/21 18:53:37,26,25.84,511,219,134,0
2/21 18:53:38,26,25.55,516,205,133,0
2/21 18:53:39,26,25.25,508,186,133,0
2/21 18:53:40,26,25.55,513,200,134,0
2/21 18:53:41,26,25.55,514,215,134,0
2/21 18:53:42,26,25.55,515,216,134,0
2/21 18:53:43,26,25.25,514,206,133,0
2/21 18:53:44,26,25.55,515,184,134,0
2/21 18:53:45,26,25.55,513,200,133,0
2/21 18:53:46,26,25.55,515,201,134,0
2/21 18:53:47,26,25.55,515,189,133,0
2/21 18:53:48,26,25.55,511,205,133,0
2/21 18:53:49,26,25.55,514,190,134,0
2/21 18:53:50,26,25.25,515,223,133,0
2/21 18:53:51,26,25.25,513,224,133,0
2/21 18:53:52,26,25.25,513,210,133,0
2/21 18:53:53,26,25.25,514,220,133,0
2/21 18:53:54,26,25.55,511,243,133,0
2/21 18:53:55,26,25.25,514,191,133,0
2/21 18:53:56,26,25.55,513,205,133,0
2/21 18:53:57,26,25.25,515,191,133,0
2/21 18:53:58,26,24.96,514,250,133,0
2/21 18:53:59,26,25.25,514,252,133,0
2/21 18:54:0,26,25.55,517,238,133,0
2/21 18:54:1,26,25.55,511,211,133,0
2/21 18:54:2,26,25.55,515,233,133,0
2/21 18:54:3,26,25.25,510,182,135,0
2/21 18:54:4,26,25.55,516,230,133,0
2/21 18:54:5,26,25.25,513,189,133,0
2/21 18:54:6,26,25.25,512,254,133,0
2/21 18:54:7,26,25.25,512,243,133,0
2/21 18:54:8,26,25.25,512,250,133,0
2/21 18:54:9,26,25.25,518,187,133,0
2/21 18:54:10,26,24.96,514,206,133,0
2/21 18:54:11,26,25.25,516,249,133,0
2/21 18:54:12,26,25.25,513,185,133,0
2/21 18:54:13,26,25.25,508,198,133,0
2/21 18:54:14,26,25.84,516,246,133,0
2/21 18:54:15,26,25.55,533,202,134,0
2/21 18:54:16,26,25.55,516,183,133,0
2/21 18:54:17,26,25.25,513,243,133,0
2/21 18:54:18,26,25.25,511,186,134,0
2/21 18:54:19,26,25.55,516,178,133,0
2/21 18:54:20,26,25.25,514,192,134,0
2/21 18:54:21,26,25.55,516,246,133,0
2/21 18:54:22,26,25.25,513,184,134,0
2/21 18:54:23,26,25.25,513,220,134,0
2/21 18:54:24,26,25.25,513,186,133,0
2/21 18:54:25,26,25.25,512,253,133,0
2/21 18:54:26,26,25.55,513,200,133,0
2/21 18:54:27,26,25.25,511,207,133,0
2/21 18:54:28,26,25.55,512,247,133,0
2/21 18:54:29,26,25.55,513,251,133,0
2/21 18:54:30,26,24.96,510,191,133,0
2/21 18:54:31,26,25.55,514,250,133,0
2/21 18:54:32,26,25.55,512,207,134,0
2/21 18:54:33,26,25.55,512,240,134,0
2/21 18:54:34,26,24.96,514,261,133,0
2/21 18:54:35,26,25.25,511,192,133,0
2/21 18:54:36,26,25.25,511,299,133,0
2/21 18:54:37,26,25.55,512,275,134,0
2/21 18:54:38,26,25.55,511,284,134,0
2/21 18:54:39,26,25.55,514,290,133,0
2/21 18:54:40,26,25.55,512,285,133,0
2/21 18:54:41,26,25.55,515,213,133,0
2/21 18:54:42,26,25.25,513,203,134,0
2/21 18:54:43,26,25.55,511,204,134,0
2/21 18:54:44,26,25.25,517,202,133,0
2/21 18:54:45,26,24.67,511,246,134,0
2/21 18:54:46,26,25.25,515,184,133,0
2/21 18:54:47,26,25.55,512,229,134,0
2/21 18:54:48,26,25.55,515,229,133,0
2/21 18:54:49,26,25.55,515,247,133,0
2/21 18:54:50,26,25.55,513,204,133,0
2/21 18:54:51,26,25.25,516,192,134,0
2/21 18:54:52,26,25.55,511,227,133,0
2/21 18:54:53,26,25.25,512,182,133,0
2/21 18:54:54,26,25.55,514,209,133,0
2/21 18:54:55,26,25.25,516,251,134,0
2/21 18:54:56,26,25.25,513,192,133,0
2/21 18:54:57,26,25.55,511,243,133,0
2/21 18:54:58,26,25.55,512,185,133,0
2/21 18:54:59,26,25.25,516,181,133,0
2/21 18:55:0,26,25.55,513,232,133,0
2/21 18:55:1,26,25.25,511,229,133,0
2/21 18:55:2,26,25.55,512,228,134,0
2/21 18:55:3,26,25.25,516,227,133,0
2/21 18:55:4,26,25.25,512,241,134,0
2/21 18:55:5,26,24.96,514,253,133,0
2/21 18:55:6,26,25.55,513,244,134,0
2/21 18:55:7,26,25.25,512,224,133,0
2/21 18:55:8,26,25.55,514,186,133,0
2/21 18:55:9,26,25.25,513,207,133,0
2/21 18:55:10,26,25.25,514,183,134,0
2/21 18:55:11,26,25.25,512,251,133,0
2/21 18:55:12,26,24.96,514,200,133,0
2/21 18:55:13,26,25.25,514,249,133,0
2/21 18:55:14,26,25.25,511,234,133,0
2/21 18:55:15,26,25.55,512,188,133,0
2/21 18:55:16,26,25.55,510,183,133,0
2/21 18:55:17,26,25.55,512,230,133,0
2/21 18:55:18,26,25.25,516,249,134,0
2/21 18:55:19,26,25.25,510,208,133,0
2/21 18:55:20,26,25.25,513,238,133,0
2/21 18:55:21,26,25.55,510,195,133,0
2/21 18:55:22,26,25.25,512,207,134,0
2/21 18:55:23,26,24.67,516,199,134,0
2/21 18:55:24,26,25.25,515,191,134,0
2/21 18:55:25,26,25.55,511,199,133,0
2/21 18:55:26,26,25.55,513,186,133,0
2/21 18:55:27,26,25.25,512,279,134,0
2/21 18:55:28,26,25.25,513,286,132,0
2/21 18:55:29,26,25.25,515,297,134,0
2/21 18:55:30,26,25.84,515,246,134,0
2/21 18:55:31,26,25.55,516,304,133,0
2/21 18:55:32,26,25.25,517,290,133,0
2/21 18:55:33,26,25.25,516,300,134,0
2/21 18:55:34,26,25.25,511,284,133,0
2/21 18:55:35,26,25.25,510,286,133,0
2/21 18:55:36,26,24.96,515,286,134,0
2/21 18:55:37,26,24.96,514,318,133,0
2/21 18:55:38,26,25.84,514,310,133,0
2/21 18:55:39,26,25.55,509,343,133,0
2/21 18:55:40,26,25.25,513,305,134,0
2/21 18:55:41,26,25.25,514,294,133,0
2/21 18:55:42,26,25.55,511,312,134,0
2/21 18:55:43,26,25.25,513,316,134,0
2/21 18:55:44,26,25.25,512,303,134,0
2/21 18:55:45,26,25.25,515,316,134,0
2/21 18:55:46,26,25.25,515,187,133,0
2/21 18:55:47,26,25.25,509,208,134,0
2/21 18:55:48,26,25.55,517,185,133,0
2/21 18:55:49,26,25.55,513,199,133,0
2/21 18:55:50,26,25.25,515,185,134,0
2/21 18:55:51,26,25.25,516,318,134,0
2/21 18:55:53,26,25.55,515,317,133,0
2/21 18:55:54,26,25.25,512,303,134,0
2/21 18:55:55,26,25.55,516,303,134,0
2/21 18:55:56,26,25.25,512,187,134,0
2/21 18:55:57,26,25.55,514,181,133,0
2/21 18:55:58,26,25.55,515,183,134,0
2/21 18:55:59,26,25.55,514,196,134,0
2/21 18:56:0,26,25.25,512,215,133,0
2/21 18:56:1,26,25.55,516,204,133,0
2/21 18:56:2,26,25.25,509,196,134,0
2/21 18:56:3,26,25.25,513,248,134,0
2/21 18:56:4,26,25.55,513,223,134,0
2/21 18:56:5,26,25.25,514,240,134,0
2/21 18:56:6,26,25.55,516,190,134,0
2/21 18:56:7,26,25.25,513,208,134,0
2/21 18:56:8,26,25.55,515,253,133,0
2/21 18:56:9,26,25.55,515,235,133,0
2/21 18:56:10,26,25.55,520,229,133,0
2/21 18:56:11,26,25.25,515,230,133,0
2/21 18:56:12,26,24.96,512,219,133,0
2/21 18:56:13,26,25.25,512,188,133,0
2/21 18:56:14,26,25.25,513,202,134,0
2/21 18:56:15,26,25.55,516,197,134,0
2/21 18:56:16,26,25.25,511,206,133,0
2/21 18:56:17,26,25.55,513,204,134,0
2/21 18:56:18,26,25.84,516,204,134,0
2/21 18:56:19,26,24.96,510,209,134,0
2/21 18:56:20,26,25.55,511,208,133,0
2/21 18:56:21,26,25.25,514,206,134,0
2/21 18:56:22,26,25.25,513,181,134,0
2/21 18:56:23,26,25.55,514,198,134,0
2/21 18:56:24,26,24.96,513,205,133,0
2/21 18:56:25,26,25.25,515,201,134,0
2/21 18:56:26,26,25.55,512,192,134,0
2/21 18:56:27,26,25.25,513,207,133,0
2/21 18:56:28,26,25.55,514,198,134,0
2/21 18:56:29,26,25.25,506,206,134,0
2/21 18:56:30,26,25.55,515,203,134,0
2/21 18:56:31,26,25.55,511,189,133,0
2/21 18:56:32,26,25.25,510,207,134,0
2/21 18:56:33,26,25.25,514,184,134,0
2/21 18:56:34,26,25.25,511,201,134,0
2/21 18:56:35,26,25.25,513,186,134,0
2/21 18:56:36,26,25.25,514,191,133,0
2/21 18:56:37,26,25.25,512,180,134,0
2/21 18:56:38,26,25.25,513,200,134,0
2/21 18:56:39,26,25.25,512,184,133,0
2/21 18:56:40,26,25.25,516,177,133,0
2/21 18:56:41,26,25.25,512,192,133,0
2/21 18:56:42,26,25.25,510,205,133,0
2/21 18:56:43,26,25.25,513,182,133,0
2/21 18:56:44,26,25.25,512,196,133,0
2/21 18:56:45,26,25.25,514,187,134,0
2/21 18:56:46,26,25.55,514,183,133,0
2/21 18:56:47,26,25.25,512,212,133,0
2/21 18:56:48,26,25.25,516,224,133,0
2/21 18:56:49,26,25.25,515,197,134,0
2/21 18:56:50,26,25.25,514,188,134,0
2/21 18:56:51,26,25.25,515,182,133,0
2/21 18:56:52,26,25.25,513,185,133,0
2/21 18:56:53,26,25.25,513,188,134,0
2/21 18:56:54,26,25.25,513,204,134,0
2/21 18:56:55,26,25.25,513,192,134,0
2/21 18:56:56,26,25.55,513,196,133,0
2/21 18:56:57,26,25.25,511,192,134,0
2/21 18:56:58,26,25.25,515,185,134,0
2/21 18:56:59,26,25.25,512,189,133,0
2/21 18:57:0,26,25.55,513,181,134,0
2/21 18:57:1,26,25.25,515,214,133,0
2/21 18:57:2,26,25.25,512,198,134,0
2/21 18:57:3,26,25.25,509,195,133,0
2/21 18:57:4,26,25.25,515,221,134,0
2/21 18:57:5,26,25.25,509,192,134,0
2/21 18:57:6,26,25.25,512,214,134,0
2/21 18:57:7,26,25.25,513,222,134,0
2/21 18:57:8,26,25.25,511,214,133,0
2/21 18:57:9,26,25.25,514,184,134,0
2/21 18:57:10,26,25.25,516,199,134,0
2/21 18:57:11,26,25.55,512,251,133,0
2/21 18:57:12,26,25.25,511,221,133,0
2/21 18:57:13,26,25.25,515,183,133,0
2/21 18:57:14,26,25.25,509,205,134,0
2/21 18:57:15,26,25.25,515,221,133,0
2/21 18:57:16,26,25.25,518,184,134,0
2/21 18:57:17,26,25.25,509,185,134,0
2/21 18:57:18,26,25.25,515,197,133,0
2/21 18:57:19,26,25.25,514,191,133,0
2/21 18:57:20,26,25.25,517,222,133,0
2/21 18:57:21,26,24.96,513,222,133,0
2/21 18:57:22,26,24.96,512,221,134,0
2/21 18:57:23,26,25.25,517,226,133,0
2/21 18:57:24,26,25.25,509,192,134,0
2/21 18:57:25,26,25.55,513,197,133,0
2/21 18:57:26,26,25.25,513,221,134,0
2/21 18:57:27,26,25.25,514,227,132,0
2/21 18:57:28,26,25.25,514,218,133,0
2/21 18:57:29,26,25.25,513,192,133,0
2/21 18:57:30,26,25.25,514,211,133,0
2/21 18:57:31,26,25.25,513,222,134,0
2/21 18:57:32,26,25.55,512,240,133,0
