DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/23 0:20:53,26,19.69,514,120,OFF,0
2/23 0:20:54,26,19.69,518,178,OFF,0
2/23 0:20:55,26,19.39,515,148,OFF,0
2/23 0:20:56,26,19.69,516,207,OFF,0
2/23 0:20:57,26,19.69,512,121,OFF,0
2/23 0:20:58,26,19.39,514,129,OFF,0
2/23 0:20:59,26,19.39,514,117,OFF,0
2/23 0:21:0,26,19.39,516,112,OFF,0
2/23 0:21:1,26,19.69,514,179,OFF,0
2/23 0:21:2,26,19.69,512,197,OFF,0
2/23 0:21:3,26,19.69,514,125,OFF,0
2/23 0:21:4,26,19.69,514,119,OFF,0
2/23 0:21:5,26,19.39,516,173,OFF,0
2/23 0:21:6,26,19.69,514,109,OFF,0
2/23 0:21:7,26,19.69,514,115,OFF,0
2/23 0:21:8,26,19.69,514,166,OFF,0
2/23 0:21:9,26,19.69,516,371,OFF,0
2/23 0:21:10,26,19.69,517,371,OFF,0
2/23 0:21:11,26,19.69,515,369,OFF,0
2/23 0:21:12,26,19.69,516,369,OFF,0
2/23 0:21:13,26,19.39,511,369,OFF,0
2/23 0:21:14,26,19.69,516,369,OFF,0
2/23 0:21:15,26,19.69,511,380,OFF,0
2/23 0:21:16,26,19.69,514,369,OFF,0
2/23 0:21:17,26,19.69,513,370,OFF,0
2/23 0:21:18,26,19.39,516,370,OFF,0
2/23 0:21:19,26,19.10,513,367,OFF,0
2/23 0:21:20,26,19.69,511,113,OFF,0
2/23 0:21:21,26,19.69,514,123,OFF,0
2/23 0:21:22,26,19.39,509,124,OFF,0
2/23 0:21:23,26,19.98,513,133,OFF,0
2/23 0:21:24,26,19.69,514,177,OFF,0
2/23 0:21:25,26,19.69,513,184,OFF,0
2/23 0:21:26,26,19.69,515,185,OFF,0
2/23 0:21:27,26,19.69,515,134,OFF,0
2/23 0:21:28,26,19.69,516,122,OFF,0
2/23 0:21:29,26,19.69,514,128,OFF,0
2/23 0:21:30,26,19.69,515,116,OFF,0
2/23 0:21:31,26,19.69,516,110,OFF,0
2/23 0:21:32,26,19.69,514,110,OFF,0
2/23 0:21:33,26,19.39,512,115,OFF,0
2/23 0:21:34,26,19.69,515,130,OFF,0
2/23 0:21:35,26,19.69,513,158,OFF,0
2/23 0:21:36,26,19.39,513,167,OFF,0
2/23 0:21:37,26,20.27,514,169,OFF,0
2/23 0:21:38,26,19.69,512,113,OFF,0
2/23 0:21:39,26,19.98,512,175,OFF,0
2/23 0:21:40,26,19.69,515,115,OFF,0
2/23 0:21:41,26,19.69,511,110,OFF,0
2/23 0:21:42,26,19.69,516,196,OFF,0
2/23 0:21:43,26,19.69,519,110,OFF,0
2/23 0:21:44,26,19.39,516,163,OFF,0
2/23 0:21:45,26,19.39,512,197,OFF,0
2/23 0:21:46,26,19.69,517,115,OFF,0
2/23 0:21:47,26,19.69,516,180,OFF,0
2/23 0:21:48,26,19.69,517,115,OFF,0
2/23 0:21:49,26,19.69,513,110,OFF,0
2/23 0:21:50,26,19.39,513,117,OFF,0
2/23 0:21:51,26,19.69,514,113,OFF,0
2/23 0:21:52,26,19.69,513,137,OFF,0
2/23 0:21:53,26,19.69,513,164,OFF,0
2/23 0:21:54,26,19.69,514,108,OFF,0
2/23 0:21:55,26,19.69,511,117,OFF,0
2/23 0:21:56,26,19.69,513,109,OFF,0
2/23 0:21:57,26,19.69,518,110,OFF,0
2/23 0:21:58,26,19.69,514,106,OFF,0
2/23 0:21:59,26,19.39,514,170,OFF,0
2/23 0:22:0,26,19.98,516,202,OFF,0
2/23 0:22:1,26,19.69,514,127,OFF,0
2/23 0:22:2,26,19.69,516,108,OFF,0
2/23 0:22:3,26,19.69,516,133,OFF,0
2/23 0:22:4,26,19.39,518,179,OFF,0
2/23 0:22:5,26,19.69,515,183,OFF,0
2/23 0:22:6,26,19.69,512,121,OFF,0
2/23 0:22:7,26,19.69,514,177,OFF,0
2/23 0:22:8,26,19.69,518,177,OFF,0
2/23 0:22:9,26,19.69,518,113,OFF,0
2/23 0:22:10,26,19.69,514,169,OFF,0
2/23 0:22:11,26,19.69,515,107,OFF,0
2/23 0:22:12,26,19.10,514,111,OFF,0
2/23 0:22:13,26,19.69,518,126,OFF,0
2/23 0:22:14,26,19.39,513,175,OFF,0
2/23 0:22:15,26,19.69,513,168,OFF,0
2/23 0:22:16,26,19.69,512,165,OFF,0
2/23 0:22:17,26,19.69,514,114,OFF,0
2/23 0:22:18,26,19.69,515,111,OFF,0
2/23 0:22:19,26,19.69,512,143,OFF,0
2/23 0:22:20,26,19.39,513,171,OFF,0
2/23 0:22:21,26,19.69,511,196,OFF,0
2/23 0:22:22,26,19.69,515,111,OFF,0
2/23 0:22:23,26,19.39,512,371,OFF,0
2/23 0:22:24,26,19.69,519,370,OFF,0
2/23 0:22:25,26,19.39,513,368,OFF,0
2/23 0:22:26,26,19.69,513,368,OFF,0
2/23 0:22:27,26,19.69,512,358,OFF,0
2/23 0:22:29,26,19.69,514,163,OFF,0
2/23 0:22:30,26,19.69,512,111,OFF,0
2/23 0:22:31,26,19.69,515,193,OFF,0
2/23 0:22:32,26,19.69,515,168,OFF,0
2/23 0:22:33,26,19.39,510,119,OFF,0
2/23 0:22:34,26,19.69,514,153,OFF,0
2/23 0:22:35,26,19.10,515,121,OFF,0
2/23 0:22:36,26,19.69,512,118,OFF,0
2/23 0:22:37,26,19.69,515,182,OFF,0
2/23 0:22:38,26,19.69,513,118,OFF,0
2/23 0:22:39,26,19.69,513,116,OFF,0
2/23 0:22:40,26,19.39,516,193,OFF,0
2/23 0:22:41,26,19.39,515,166,OFF,0
2/23 0:22:42,26,19.69,515,173,OFF,0
2/23 0:22:43,26,19.69,512,168,OFF,0
2/23 0:22:44,26,19.39,515,120,OFF,0
2/23 0:22:45,26,19.69,517,189,OFF,0
2/23 0:22:46,26,19.69,513,170,OFF,0
2/23 0:22:47,26,19.39,514,114,OFF,0
2/23 0:22:48,26,19.69,510,174,OFF,0
2/23 0:22:49,26,19.39,517,116,OFF,0
2/23 0:22:50,26,19.10,518,177,OFF,0
2/23 0:22:51,26,19.69,516,183,OFF,0
2/23 0:22:52,26,19.98,516,112,OFF,0
2/23 0:22:53,26,19.69,518,209,OFF,0
2/23 0:22:54,26,19.69,514,164,OFF,0
2/23 0:22:55,26,19.69,514,167,OFF,0
2/23 0:22:56,26,19.39,511,118,OFF,0
2/23 0:22:57,26,19.69,514,117,OFF,0
2/23 0:22:58,26,19.69,511,134,OFF,0
2/23 0:22:59,26,19.39,517,108,OFF,0
2/23 0:23:0,26,19.69,513,148,OFF,0
2/23 0:23:1,26,19.39,513,120,OFF,0
2/23 0:23:2,26,19.39,516,124,OFF,0
2/23 0:23:3,26,19.69,511,109,OFF,0
2/23 0:23:4,26,19.39,515,172,OFF,0
2/23 0:23:5,26,19.69,515,139,OFF,0
2/23 0:23:6,26,19.39,515,128,OFF,0
2/23 0:23:7,26,19.69,511,180,OFF,0
2/23 0:23:8,26,19.39,512,180,OFF,0
2/23 0:23:9,26,19.69,515,115,OFF,0
2/23 0:23:10,26,19.69,515,117,OFF,0
2/23 0:23:11,26,19.39,517,176,OFF,0
2/23 0:23:12,26,19.39,515,187,OFF,0
2/23 0:23:13,26,19.69,515,181,OFF,0
2/23 0:23:14,26,19.39,512,174,OFF,0
2/23 0:23:15,26,19.69,515,170,OFF,0
2/23 0:23:16,26,19.69,514,120,OFF,0
2/23 0:23:17,26,19.69,511,116,OFF,0
2/23 0:23:18,26,19.69,517,119,OFF,0
2/23 0:23:19,26,19.69,514,200,OFF,0
2/23 0:23:20,26,19.39,515,135,OFF,0
2/23 0:23:21,26,19.69,515,112,OFF,0
2/23 0:23:22,26,19.98,513,121,OFF,0
2/23 0:23:23,26,19.69,514,170,OFF,0
2/23 0:23:24,26,19.39,513,114,OFF,0
2/23 0:23:25,26,19.69,515,127,OFF,0
2/23 0:23:26,26,19.69,517,124,OFF,0
2/23 0:23:27,26,19.69,517,265,OFF,0
2/23 0:23:28,26,19.69,515,114,OFF,0
2/23 0:23:29,26,20.27,517,140,OFF,0
2/23 0:23:30,26,19.69,515,113,OFF,0
2/23 0:23:31,26,19.39,517,132,OFF,0
2/23 0:23:32,26,19.69,517,124,OFF,0
2/23 0:23:33,26,19.69,512,229,OFF,0
2/23 0:23:34,26,19.39,516,186,OFF,0
2/23 0:23:35,26,19.69,513,115,OFF,0
2/23 0:23:36,26,19.39,516,165,OFF,0
2/23 0:23:37,26,19.39,513,147,OFF,0
2/23 0:23:38,26,19.69,512,120,OFF,0
2/23 0:23:39,26,19.39,513,166,OFF,0
2/23 0:23:40,26,19.69,513,125,OFF,0
2/23 0:23:41,26,19.69,510,183,OFF,0
2/23 0:23:42,26,19.39,515,157,OFF,0
2/23 0:23:43,26,19.39,514,163,OFF,0
2/23 0:23:44,26,19.69,514,114,OFF,0
2/23 0:23:45,26,20.27,513,235,OFF,0
2/23 0:23:46,26,19.69,516,112,OFF,0
2/23 0:23:47,26,19.39,515,187,OFF,0
2/23 0:23:48,26,19.69,517,121,OFF,0
2/23 0:23:49,26,19.10,513,120,OFF,0
2/23 0:23:50,26,19.69,512,158,OFF,0
2/23 0:23:51,26,19.10,515,364,OFF,0
2/23 0:23:52,26,19.69,513,365,OFF,0
2/23 0:23:53,26,19.69,514,364,OFF,0
2/23 0:23:54,26,19.98,516,365,OFF,0
2/23 0:23:55,26,19.98,515,174,OFF,0
2/23 0:23:56,26,19.69,519,116,OFF,0
2/23 0:23:57,26,19.69,517,119,OFF,0
2/23 0:23:58,26,19.39,519,134,OFF,0
2/23 0:23:59,26,19.69,512,120,OFF,0
2/23 0:24:0,26,19.69,512,177,OFF,0
2/23 0:24:1,26,19.69,515,120,OFF,0
2/23 0:24:2,26,19.69,515,200,OFF,0
2/23 0:24:3,26,19.69,514,129,OFF,0
2/23 0:24:4,26,19.69,514,114,OFF,0
2/23 0:24:5,26,19.69,515,118,OFF,0
2/23 0:24:6,26,19.69,519,363,OFF,0
2/23 0:24:7,26,19.69,511,363,OFF,0
2/23 0:24:8,26,19.69,513,358,OFF,0
2/23 0:24:9,26,19.69,514,363,OFF,0
2/23 0:24:10,26,19.69,518,175,OFF,0
2/23 0:24:11,26,19.69,516,112,OFF,0
2/23 0:24:12,26,19.69,511,123,OFF,0
2/23 0:24:13,26,19.69,512,144,OFF,0
2/23 0:24:14,26,19.39,514,112,OFF,0
2/23 0:24:15,26,19.69,512,263,OFF,0
2/23 0:24:16,26,19.69,515,363,OFF,0
2/23 0:24:17,26,19.69,512,362,OFF,0
2/23 0:24:18,26,19.69,516,365,OFF,0
2/23 0:24:19,26,19.69,515,366,OFF,0
2/23 0:24:20,26,19.69,511,376,OFF,0
2/23 0:24:21,26,19.69,515,134,OFF,0
2/23 0:24:22,26,19.69,517,174,OFF,0
2/23 0:24:23,26,19.69,514,121,OFF,0
2/23 0:24:24,26,19.69,511,124,OFF,0
2/23 0:24:25,26,19.69,516,116,OFF,0
2/23 0:24:26,26,19.39,513,118,OFF,0
2/23 0:24:27,26,19.69,513,120,OFF,0
2/23 0:24:28,26,19.69,509,114,OFF,0
2/23 0:24:29,26,19.69,514,142,OFF,0
2/23 0:24:30,26,19.69,513,113,OFF,0
2/23 0:24:31,26,19.69,511,165,OFF,0
2/23 0:24:32,26,19.39,514,120,OFF,0
2/23 0:24:33,26,19.69,514,115,OFF,0
2/23 0:24:34,26,19.69,513,170,OFF,0
2/23 0:24:35,26,19.39,513,117,OFF,0
2/23 0:24:36,26,19.69,515,114,OFF,0
2/23 0:24:37,26,19.69,512,121,OFF,0
2/23 0:24:38,26,19.69,515,143,OFF,0
2/23 0:24:39,26,19.69,516,173,OFF,0
2/23 0:24:40,26,19.69,513,127,OFF,0
2/23 0:24:41,26,19.69,515,203,OFF,0
2/23 0:24:42,26,19.69,517,112,OFF,0
2/23 0:24:43,26,19.69,513,179,OFF,0
2/23 0:24:44,26,19.69,515,117,OFF,0
2/23 0:24:45,26,19.69,514,117,OFF,0
2/23 0:24:46,26,19.69,515,174,OFF,0
2/23 0:24:47,26,19.69,513,239,OFF,0
2/23 0:24:48,26,19.69,513,119,OFF,0
2/23 0:24:49,26,19.69,516,113,OFF,0
2/23 0:24:51,26,19.69,509,179,OFF,0
2/23 0:24:52,26,19.69,516,168,OFF,0
2/23 0:24:53,26,19.69,514,165,OFF,0
2/23 0:24:54,26,19.69,516,264,OFF,0
2/23 0:24:55,26,19.69,512,117,OFF,0
2/23 0:24:56,26,19.69,513,128,OFF,0
2/23 0:24:57,26,19.69,516,117,OFF,0
2/23 0:24:58,26,19.39,515,138,OFF,0
2/23 0:24:59,26,19.69,515,113,OFF,0
2/23 0:25:0,26,19.69,516,131,OFF,0
2/23 0:25:1,26,19.39,515,173,OFF,0
2/23 0:25:2,26,19.69,513,192,OFF,0
2/23 0:25:3,26,19.69,515,127,OFF,0
2/23 0:25:4,26,19.69,512,120,OFF,0
2/23 0:25:5,26,19.39,512,121,OFF,0
2/23 0:25:6,26,19.98,516,259,OFF,0
2/23 0:25:7,26,19.69,515,179,OFF,0
2/23 0:25:8,26,19.69,513,181,OFF,0
2/23 0:25:9,26,19.69,512,119,OFF,0
2/23 0:25:10,26,19.69,515,118,OFF,0
2/23 0:25:11,26,19.69,516,134,OFF,0
2/23 0:25:12,26,19.69,513,114,OFF,0
2/23 0:25:13,26,19.69,512,368,OFF,0
2/23 0:25:14,26,19.69,515,368,OFF,0
2/23 0:25:15,26,19.39,515,370,OFF,0
2/23 0:25:16,26,19.69,515,369,OFF,0
2/23 0:25:17,26,19.69,514,128,OFF,0
2/23 0:25:18,26,19.69,516,142,OFF,0
2/23 0:25:19,26,19.69,511,114,OFF,0
2/23 0:25:20,26,20.57,516,127,OFF,0
2/23 0:25:21,26,19.69,514,117,OFF,0
2/23 0:25:22,26,19.69,513,120,OFF,0
2/23 0:25:23,26,19.69,513,121,OFF,0
2/23 0:25:24,26,19.69,515,115,OFF,0
2/23 0:25:25,26,19.69,514,111,OFF,0
2/23 0:25:26,26,19.69,514,133,OFF,0
2/23 0:25:27,26,19.98,513,182,OFF,0
2/23 0:25:28,26,19.69,514,155,OFF,0
2/23 0:25:29,26,19.69,514,108,OFF,0
2/23 0:25:30,26,19.69,515,163,OFF,0
2/23 0:25:30,26,19.69,515,163,OFF,0
2/23 0:25:32,26,19.69,516,115,OFF,0
2/23 0:25:33,26,19.39,513,228,OFF,0
2/23 0:25:34,26,19.39,516,148,OFF,0
2/23 0:25:35,26,19.98,515,114,OFF,0
2/23 0:25:36,26,19.69,514,148,OFF,0
2/23 0:25:37,26,19.69,517,151,OFF,0
2/23 0:25:38,26,19.69,513,115,OFF,0
2/23 0:25:39,26,19.69,514,118,OFF,0
2/23 0:25:40,26,19.69,514,363,OFF,0
2/23 0:25:41,26,19.69,516,363,OFF,0
2/23 0:25:42,26,19.69,514,368,OFF,0
2/23 0:25:43,26,19.69,513,364,OFF,0
2/23 0:25:44,26,19.69,510,177,OFF,0
2/23 0:25:45,26,19.69,511,365,OFF,0
2/23 0:25:46,26,19.69,513,375,OFF,0
2/23 0:25:47,26,19.69,517,376,OFF,0
2/23 0:25:48,26,19.39,515,135,OFF,0
2/23 0:25:49,26,19.39,516,120,OFF,0
2/23 0:25:50,26,19.69,514,129,OFF,0
2/23 0:25:51,26,19.69,511,171,OFF,0
2/23 0:25:52,26,19.69,517,116,OFF,0
2/23 0:25:53,26,19.69,515,171,OFF,0
2/23 0:25:54,26,19.69,513,120,OFF,0
2/23 0:25:55,26,19.10,512,120,OFF,0
2/23 0:25:56,26,19.69,512,178,OFF,0
2/23 0:25:57,26,19.69,515,192,OFF,0
2/23 0:25:58,26,19.39,512,220,OFF,0
2/23 0:25:59,26,19.69,516,169,OFF,0
2/23 0:26:0,26,19.69,514,119,OFF,0
2/23 0:26:1,26,19.69,511,118,OFF,0
2/23 0:26:2,26,19.98,514,163,OFF,0
2/23 0:26:3,26,19.69,515,235,OFF,0
2/23 0:26:4,26,19.39,514,177,OFF,0
2/23 0:26:5,26,19.39,516,201,OFF,0
2/23 0:26:6,26,19.69,510,204,OFF,0
2/23 0:26:7,26,19.69,516,115,OFF,0
2/23 0:26:8,26,19.69,511,126,OFF,0
2/23 0:26:9,26,19.69,511,160,OFF,0
2/23 0:26:10,26,19.69,516,116,OFF,0
2/23 0:26:11,26,19.69,516,242,OFF,0
2/23 0:26:12,26,19.69,515,260,OFF,0
2/23 0:26:13,26,19.69,517,118,OFF,0
2/23 0:26:14,26,19.69,514,136,OFF,0
2/23 0:26:15,26,19.69,513,112,OFF,0
2/23 0:26:16,26,19.39,513,158,OFF,0
2/23 0:26:17,26,19.69,511,116,OFF,0
2/23 0:26:18,26,19.69,513,153,OFF,0
2/23 0:26:19,26,19.39,515,172,OFF,0
2/23 0:26:20,26,19.69,515,118,OFF,0
2/23 0:26:21,26,19.69,516,180,OFF,0
2/23 0:26:22,26,19.69,512,180,OFF,0
2/23 0:26:23,26,19.69,514,117,OFF,0
2/23 0:26:24,26,19.98,513,186,OFF,0
2/23 0:26:25,26,19.69,513,215,OFF,0
2/23 0:26:26,26,19.69,514,168,OFF,0
2/23 0:26:27,26,19.69,515,107,OFF,0
2/23 0:26:28,26,19.69,512,167,OFF,0
2/23 0:26:29,26,19.69,516,113,OFF,0
2/23 0:26:30,26,19.98,516,115,OFF,0
2/23 0:26:31,26,19.69,518,131,OFF,0
2/23 0:26:32,26,19.10,517,119,OFF,0
2/23 0:26:33,26,19.69,515,161,OFF,0
2/23 0:26:34,26,19.39,518,158,OFF,0
2/23 0:26:35,26,19.69,515,177,OFF,0
2/23 0:26:36,26,19.69,512,176,OFF,0
2/23 0:26:37,26,19.98,516,156,OFF,0
2/23 0:26:38,26,19.69,511,115,OFF,0
2/23 0:26:39,26,19.69,516,134,OFF,0
2/23 0:26:40,26,19.98,513,168,OFF,0
2/23 0:26:41,26,19.69,516,114,OFF,0
2/23 0:26:42,26,19.69,513,170,OFF,0
2/23 0:26:43,26,19.69,515,118,OFF,0
2/23 0:26:44,26,19.69,518,125,OFF,0
2/23 0:26:45,26,19.69,515,116,OFF,0
2/23 0:26:46,26,19.98,511,121,OFF,0
2/23 0:26:47,26,19.39,515,120,OFF,0
2/23 0:26:48,26,19.69,512,131,OFF,0
2/23 0:26:49,26,19.69,512,142,OFF,0
2/23 0:26:50,26,19.69,513,175,OFF,0
2/23 0:26:51,26,19.69,512,118,OFF,0
2/23 0:26:52,26,19.69,512,188,OFF,0
2/23 0:26:53,26,19.10,511,182,OFF,0
2/23 0:26:54,26,19.39,516,170,OFF,0
2/23 0:26:55,26,19.69,517,178,OFF,0
2/23 0:26:56,26,19.39,515,170,OFF,0
2/23 0:26:57,26,19.69,515,117,OFF,0
2/23 0:26:58,26,19.69,516,119,OFF,0
2/23 0:26:59,26,19.69,516,178,OFF,0
2/23 0:27:0,26,19.39,511,116,OFF,0
2/23 0:27:1,26,19.39,515,164,OFF,0
2/23 0:27:2,26,19.69,516,115,OFF,0
2/23 0:27:3,26,19.39,514,115,OFF,0
2/23 0:27:4,26,19.69,511,182,OFF,0
2/23 0:27:5,26,19.69,511,109,OFF,0
2/23 0:27:6,26,19.69,514,163,OFF,0
2/23 0:27:7,26,19.69,513,149,OFF,0
2/23 0:27:8,26,19.69,517,120,OFF,0
2/23 0:27:9,26,19.98,516,157,OFF,0
2/23 0:27:10,26,19.10,510,174,OFF,0
2/23 0:27:11,26,19.69,514,147,OFF,0
2/23 0:27:12,26,19.69,515,369,OFF,0
2/23 0:27:13,26,19.39,516,367,OFF,0
2/23 0:27:14,26,19.69,515,366,OFF,0
2/23 0:27:15,26,19.69,516,374,OFF,0
2/23 0:27:16,26,19.69,513,358,OFF,0
2/23 0:27:18,26,19.69,512,367,OFF,0
2/23 0:27:19,26,19.69,516,124,OFF,0
2/23 0:27:20,26,19.69,515,146,OFF,0
2/23 0:27:21,26,19.69,511,136,OFF,0
2/23 0:27:22,26,19.69,516,186,OFF,0
2/23 0:27:23,26,19.39,513,170,OFF,0
2/23 0:27:24,26,19.69,515,114,OFF,0
2/23 0:27:25,26,19.39,513,370,OFF,0
2/23 0:27:26,26,19.39,514,369,OFF,0
2/23 0:27:27,26,19.98,515,370,OFF,0
2/23 0:27:28,26,19.69,515,372,OFF,0
2/23 0:27:29,26,19.98,514,380,OFF,0
2/23 0:27:30,26,19.69,514,368,OFF,0
2/23 0:27:31,26,19.69,512,369,OFF,0
2/23 0:27:32,26,19.69,514,369,OFF,0
2/23 0:27:33,26,19.69,516,117,OFF,0
2/23 0:27:34,26,19.69,515,121,OFF,0
2/23 0:27:35,26,19.69,515,175,OFF,0
2/23 0:27:36,26,19.39,515,116,OFF,0
2/23 0:27:37,26,19.39,515,180,OFF,0
2/23 0:27:38,26,19.39,514,169,OFF,0
2/23 0:27:39,26,19.39,514,130,OFF,0
2/23 0:27:40,26,19.69,513,170,OFF,0
2/23 0:27:41,26,19.69,515,114,OFF,0
2/23 0:27:42,26,19.69,516,115,OFF,0
2/23 0:27:43,26,19.69,514,109,OFF,0
2/23 0:27:44,26,19.98,513,201,OFF,0
2/23 0:27:45,26,19.69,515,127,OFF,0
2/23 0:27:46,26,19.39,517,147,OFF,0
2/23 0:27:47,26,19.69,515,258,OFF,0
2/23 0:27:48,26,19.39,517,124,OFF,0
2/23 0:27:49,26,19.69,516,198,OFF,0
2/23 0:27:50,26,19.39,515,111,OFF,0
2/23 0:27:51,26,19.69,512,161,OFF,0
2/23 0:27:52,26,19.69,515,183,OFF,0
2/23 0:27:53,26,19.69,517,113,OFF,0
2/23 0:27:54,26,19.69,514,169,OFF,0
2/23 0:27:55,26,19.39,518,109,OFF,0
2/23 0:27:56,26,19.39,515,144,OFF,0
2/23 0:27:57,26,19.69,516,114,OFF,0
2/23 0:27:58,26,19.69,517,113,OFF,0
2/23 0:27:59,26,19.69,514,125,OFF,0
2/23 0:28:0,26,19.69,516,225,OFF,0
2/23 0:28:1,26,19.69,514,201,OFF,0
2/23 0:28:2,26,19.39,514,178,OFF,0
2/23 0:28:3,26,19.69,515,170,OFF,0
2/23 0:28:4,26,19.69,516,158,OFF,0
2/23 0:28:5,26,19.10,515,122,OFF,0
2/23 0:28:6,26,19.39,513,120,OFF,0
2/23 0:28:7,26,19.69,514,198,OFF,0
2/23 0:28:8,26,19.10,513,173,OFF,0
2/23 0:28:9,26,19.69,513,114,OFF,0
2/23 0:28:10,26,19.69,517,265,OFF,0
2/23 0:28:11,26,19.69,513,136,OFF,0
2/23 0:28:12,26,19.69,513,255,OFF,0
2/23 0:28:13,26,19.69,515,121,OFF,0
2/23 0:28:14,26,19.39,511,141,OFF,0
2/23 0:28:15,26,19.69,512,119,OFF,0
2/23 0:28:16,26,19.69,512,163,OFF,0
2/23 0:28:17,26,19.69,514,228,OFF,0
2/23 0:28:18,26,19.69,515,160,OFF,0
2/23 0:28:19,26,19.69,514,186,OFF,0
2/23 0:28:20,26,19.69,515,115,OFF,0
2/23 0:28:21,26,19.39,516,128,OFF,0
2/23 0:28:22,26,19.69,517,118,OFF,0
2/23 0:28:23,26,19.69,515,112,OFF,0
2/23 0:28:24,26,19.69,516,125,OFF,0
2/23 0:28:25,26,19.69,515,117,OFF,0
2/23 0:28:26,26,19.69,514,165,OFF,0
2/23 0:28:27,26,20.27,520,179,OFF,0
2/23 0:28:28,26,19.69,514,118,OFF,0
2/23 0:28:29,26,19.69,512,259,OFF,0
2/23 0:28:30,26,19.98,514,169,OFF,0
2/23 0:28:31,26,19.69,514,112,OFF,0
2/23 0:28:32,26,19.39,511,173,OFF,0
2/23 0:28:33,26,19.69,517,162,OFF,0
