DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/23 7:27:52,26,17.64,513,126,OFF,0
2/23 7:27:53,26,17.64,514,127,OFF,0
2/23 7:27:54,26,17.64,515,195,OFF,0
2/23 7:27:55,26,17.64,513,177,OFF,0
2/23 7:27:56,26,17.64,513,184,OFF,0
2/23 7:27:57,26,17.64,513,175,OFF,0
2/23 7:27:58,26,17.64,517,126,OFF,0
2/23 7:27:59,26,17.64,510,189,OFF,0
2/23 7:28:0,26,17.64,514,170,OFF,0
2/23 7:28:1,26,17.34,513,128,OFF,0
2/23 7:28:3,26,17.34,512,148,OFF,0
2/23 7:28:4,26,17.34,514,125,OFF,0
2/23 7:28:5,26,17.34,513,123,OFF,0
2/23 7:28:6,26,17.64,515,123,OFF,0
2/23 7:28:7,26,17.64,518,119,OFF,0
2/23 7:28:8,26,17.64,513,211,OFF,0
2/23 7:28:9,26,17.64,512,201,OFF,0
2/23 7:28:10,26,17.93,513,122,OFF,0
2/23 7:28:11,26,17.05,514,123,OFF,0
2/23 7:28:12,26,17.64,515,178,OFF,0
2/23 7:28:13,26,17.64,517,177,OFF,0
2/23 7:28:14,26,17.34,514,124,OFF,0
2/23 7:28:15,26,17.64,514,126,OFF,0
2/23 7:28:16,26,17.64,515,125,OFF,0
2/23 7:28:17,26,17.64,510,118,OFF,0
2/23 7:28:18,26,17.64,515,125,OFF,0
2/23 7:28:19,26,17.64,512,164,OFF,0
2/23 7:28:20,26,17.34,515,189,OFF,0
2/23 7:28:21,26,17.34,514,123,OFF,0
2/23 7:28:22,26,17.64,515,160,OFF,0
2/23 7:28:23,26,17.34,516,174,OFF,0
2/23 7:28:24,26,17.34,514,276,OFF,0
2/23 7:28:25,26,17.64,520,190,OFF,0
2/23 7:28:26,26,17.64,517,125,OFF,0
2/23 7:28:27,26,17.05,513,122,OFF,0
2/23 7:28:28,26,17.64,512,240,OFF,0
2/23 7:28:29,26,17.34,513,122,OFF,0
2/23 7:28:30,26,17.64,512,179,OFF,0
2/23 7:28:31,26,17.64,517,120,OFF,0
2/23 7:28:32,26,17.64,511,188,OFF,0
2/23 7:28:33,26,17.34,511,133,OFF,0
2/23 7:28:34,26,17.64,519,174,OFF,0
2/23 7:28:35,26,17.64,514,164,OFF,0
2/23 7:28:36,26,17.64,513,122,OFF,0
2/23 7:28:37,26,17.64,513,255,OFF,0
2/23 7:28:38,26,17.34,516,231,OFF,0
2/23 7:28:39,26,17.34,517,191,OFF,0
2/23 7:28:40,26,17.64,512,174,OFF,0
2/23 7:28:41,26,17.05,516,178,OFF,0
2/23 7:28:42,26,17.64,515,209,OFF,0
2/23 7:28:43,26,17.64,511,185,OFF,0
2/23 7:28:44,26,17.34,516,176,OFF,0
2/23 7:28:45,26,17.34,515,178,OFF,0
2/23 7:28:46,26,17.34,514,162,OFF,0
2/23 7:28:47,26,17.34,519,125,OFF,0
2/23 7:28:48,26,17.34,511,260,OFF,0
2/23 7:28:49,26,17.93,513,140,OFF,0
2/23 7:28:50,26,17.64,516,145,OFF,0
2/23 7:28:51,26,17.64,516,128,OFF,0
2/23 7:28:52,26,17.34,514,186,OFF,0
2/23 7:28:53,26,17.64,515,155,OFF,0
2/23 7:28:54,26,17.64,514,135,OFF,0
2/23 7:28:55,26,17.34,515,138,OFF,0
2/23 7:28:56,26,17.34,513,132,OFF,0
2/23 7:28:57,26,17.34,511,369,OFF,0
2/23 7:28:58,26,17.64,511,372,OFF,0
2/23 7:28:59,26,17.64,514,369,OFF,0
2/23 7:29:0,26,17.34,511,366,OFF,0
2/23 7:29:1,26,17.64,513,372,OFF,0
2/23 7:29:2,26,17.34,513,147,OFF,0
2/23 7:29:3,26,17.34,515,124,OFF,0
2/23 7:29:4,26,17.64,518,137,OFF,0
2/23 7:29:5,26,17.64,514,374,OFF,0
2/23 7:29:6,26,17.64,517,371,OFF,0
2/23 7:29:7,26,17.34,512,377,OFF,0
2/23 7:29:8,26,17.64,514,377,OFF,0
2/23 7:29:9,26,17.34,510,380,OFF,0
2/23 7:29:10,26,17.34,516,372,OFF,0
2/23 7:29:11,26,17.64,517,184,OFF,0
2/23 7:29:12,26,17.64,515,133,OFF,0
2/23 7:29:13,26,17.64,517,126,OFF,0
2/23 7:29:14,26,17.34,514,125,OFF,0
2/23 7:29:15,26,17.34,511,192,OFF,0
2/23 7:29:16,26,17.34,513,146,OFF,0
2/23 7:29:17,26,17.34,514,148,OFF,0
2/23 7:29:18,26,17.34,514,180,OFF,0
2/23 7:29:19,26,17.34,514,120,OFF,0
2/23 7:29:20,26,17.64,513,157,OFF,0
2/23 7:29:21,26,17.93,518,169,OFF,0
2/23 7:29:22,26,17.34,513,181,OFF,0
2/23 7:29:23,26,17.34,510,132,OFF,0
2/23 7:29:24,26,17.34,511,122,OFF,0
2/23 7:29:25,26,17.64,511,128,OFF,0
2/23 7:29:26,26,17.34,511,133,OFF,0
2/23 7:29:27,26,17.34,516,169,OFF,0
2/23 7:29:28,26,17.34,513,129,OFF,0
2/23 7:29:29,26,17.64,515,142,OFF,0
2/23 7:29:30,26,17.34,515,151,OFF,0
2/23 7:29:31,26,17.34,510,163,OFF,0
2/23 7:29:32,26,17.34,514,178,OFF,0
2/23 7:29:33,26,17.64,513,141,OFF,0
2/23 7:29:34,26,17.34,513,125,OFF,0
2/23 7:29:35,26,17.64,514,131,OFF,0
2/23 7:29:36,26,17.34,515,129,OFF,0
2/23 7:29:37,26,17.64,516,144,OFF,0
2/23 7:29:38,26,17.34,516,158,OFF,0
2/23 7:29:39,26,17.64,513,136,OFF,0
2/23 7:29:40,26,17.64,508,127,OFF,0
2/23 7:29:41,26,17.34,518,122,OFF,0
2/23 7:29:42,26,17.64,517,122,OFF,0
2/23 7:29:43,26,17.34,518,142,OFF,0
2/23 7:29:44,26,17.64,510,188,OFF,0
2/23 7:29:45,26,17.64,509,129,OFF,0
2/23 7:29:46,26,17.64,513,133,OFF,0
2/23 7:29:47,26,17.64,515,151,OFF,0
2/23 7:29:48,26,17.34,511,196,OFF,0
2/23 7:29:49,26,17.34,511,178,OFF,0
2/23 7:29:50,26,17.34,511,124,OFF,0
2/23 7:29:51,26,17.05,513,127,OFF,0
2/23 7:29:52,26,17.34,512,145,OFF,0
2/23 7:29:53,26,17.64,516,146,OFF,0
2/23 7:29:54,26,17.64,515,120,OFF,0
2/23 7:29:55,26,17.34,514,178,OFF,0
2/23 7:29:56,26,17.34,514,179,OFF,0
2/23 7:29:57,26,17.64,514,127,OFF,0
2/23 7:29:58,26,17.93,515,176,OFF,0
2/23 7:29:59,26,17.64,512,174,OFF,0
2/23 7:30:0,26,17.34,515,129,OFF,0
2/23 7:30:1,26,17.64,514,177,OFF,0
2/23 7:30:2,26,17.34,512,195,OFF,0
2/23 7:30:3,26,17.64,511,118,OFF,0
2/23 7:30:4,26,17.64,516,128,OFF,0
2/23 7:30:5,26,17.64,515,204,OFF,0
2/23 7:30:6,26,17.64,512,168,OFF,0
2/23 7:30:7,26,17.34,520,195,OFF,0
2/23 7:30:8,26,17.34,511,130,OFF,0
2/23 7:30:9,26,17.64,511,123,OFF,0
2/23 7:30:10,26,17.64,512,124,OFF,0
2/23 7:30:11,26,17.34,515,180,OFF,0
2/23 7:30:12,26,17.34,514,213,OFF,0
2/23 7:30:13,26,17.34,516,114,OFF,0
2/23 7:30:14,26,17.64,519,197,OFF,0
2/23 7:30:15,26,17.64,515,122,OFF,0
2/23 7:30:16,26,17.34,516,151,OFF,0
2/23 7:30:17,26,17.64,516,147,OFF,0
2/23 7:30:18,26,17.34,512,132,OFF,0
2/23 7:30:19,26,17.34,510,263,OFF,0
2/23 7:30:20,26,17.34,511,157,OFF,0
2/23 7:30:21,26,17.64,515,134,OFF,0
2/23 7:30:22,26,17.64,513,150,OFF,0
2/23 7:30:23,26,17.64,513,206,OFF,0
2/23 7:30:24,26,17.64,517,173,OFF,0
2/23 7:30:25,26,17.34,510,135,OFF,0
2/23 7:30:26,26,17.34,512,144,OFF,0
2/23 7:30:27,26,17.93,515,126,OFF,0
2/23 7:30:28,26,17.93,509,150,OFF,0
2/23 7:30:28,26,17.93,509,150,OFF,0
2/23 7:30:31,26,17.34,516,128,OFF,0
2/23 7:30:32,26,17.64,513,185,OFF,0
2/23 7:30:33,26,17.64,517,132,OFF,0
2/23 7:30:34,26,17.34,515,144,OFF,0
2/23 7:30:35,26,17.64,517,162,OFF,0
2/23 7:30:36,26,17.34,515,128,OFF,0
2/23 7:30:37,26,17.34,517,132,OFF,0
2/23 7:30:38,26,17.64,514,145,OFF,0
2/23 7:30:39,26,17.64,514,177,OFF,0
2/23 7:30:40,26,17.34,512,131,OFF,0
2/23 7:30:41,26,17.34,515,216,OFF,0
2/23 7:30:42,26,17.34,516,165,OFF,0
2/23 7:30:43,26,17.34,514,191,OFF,0
2/23 7:30:44,26,17.64,517,231,OFF,0
2/23 7:30:45,26,17.64,514,207,OFF,0
2/23 7:30:46,26,17.64,517,212,OFF,0
2/23 7:30:47,26,17.34,512,216,OFF,0
2/23 7:30:48,26,17.05,516,132,OFF,0
2/23 7:30:49,26,17.34,516,159,OFF,0
2/23 7:30:50,26,17.34,510,132,OFF,0
2/23 7:30:51,26,17.34,517,181,OFF,0
2/23 7:30:52,26,17.34,512,173,OFF,0
2/23 7:30:53,26,17.34,512,240,OFF,0
2/23 7:30:54,26,17.64,515,232,OFF,0
2/23 7:30:55,26,17.34,513,230,OFF,0
2/23 7:30:56,26,17.34,514,229,OFF,0
2/23 7:30:57,26,17.34,511,231,OFF,0
2/23 7:30:58,26,17.34,512,150,OFF,0
2/23 7:30:59,26,17.64,520,139,OFF,0
2/23 7:31:0,26,17.34,517,127,OFF,0
2/23 7:31:1,26,17.34,515,204,OFF,0
2/23 7:31:2,26,17.34,515,126,OFF,0
2/23 7:31:3,26,17.34,512,130,OFF,0
2/23 7:31:4,26,17.34,516,183,OFF,0
2/23 7:31:5,26,17.34,514,168,OFF,0
2/23 7:31:6,26,17.34,519,209,OFF,0
2/23 7:31:7,26,17.34,514,174,OFF,0
2/23 7:31:8,26,17.64,513,195,OFF,0
2/23 7:31:9,26,17.34,513,238,OFF,0
2/23 7:31:10,26,17.34,515,220,OFF,0
2/23 7:31:11,26,17.34,512,214,OFF,0
2/23 7:31:12,26,17.93,511,243,OFF,0
2/23 7:31:13,26,17.64,513,236,OFF,0
2/23 7:31:14,26,17.34,520,251,OFF,0
2/23 7:31:15,26,17.64,514,130,OFF,0
2/23 7:31:16,26,17.34,511,183,OFF,0
2/23 7:31:17,26,17.34,514,168,OFF,0
2/23 7:31:18,26,17.34,516,140,OFF,0
2/23 7:31:19,26,17.34,520,182,OFF,0
2/23 7:31:20,26,17.34,515,119,OFF,0
2/23 7:31:21,26,17.34,507,125,OFF,0
2/23 7:31:22,26,17.34,515,218,OFF,0
2/23 7:31:23,26,17.34,513,149,OFF,0
2/23 7:31:24,26,17.64,516,140,OFF,0
2/23 7:31:25,26,17.64,518,133,OFF,0
2/23 7:31:26,26,17.64,516,180,OFF,0
2/23 7:31:27,26,17.34,514,133,OFF,0
2/23 7:31:28,26,17.34,513,135,OFF,0
2/23 7:31:29,26,17.34,516,185,OFF,0
